filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NMC,NMCI,NMCE,WMC,AMC,NSM
src/parcsr_ls/HYPRE_parcsr_pilut.c,52,0,0.0,2,0,0.0,8,0,0.0,10,2,20.5,2.375,4,8,30,0,8,22,32,37,0,0,41,16.8,2.1,41
src/parcsr_ls/HYPRE_parcsr_schwarz.c,36,0,0.0,2,0,0.0,12,0,0.0,0,2,6.33333333333333,2.16666666666667,2,12,12,0,12,30,24,42,0,0,9,13.2,1.1,9
src/parcsr_ls/par_2s_interp.c,827,0,0.0,276,0,0.0,4,0,0.0,2,2,335.5,11.0,9,2,662,0,4,52,18,130,0,0,10,163.2,40.8,10
src/parcsr_ls/par_add_cycle.c,833,0,0.0,264,0,0.0,3,0,0.0,3,2,378.333333333333,1.0,9,3,674,0,3,32,27,48,0,0,11,140.10000000000002,46.7,11
src/parcsr_ls/par_amg.c,2808,1436,0.511,832,259,0.311,206,128,0.621,1,'3.88349514563107',22.5776699029126,2.06310679611651,13,93,549,0,206,421,1209,213,0,0,390,621.0,3.0,390
src/parcsr_ls/par_amg_setup.c,2418,635,0.263,1297,272,0.21,1,1,1.0,0,454,4018.0,4.0,42,1,4018,0,1,193,42,267,0,0,111,714.0,714.0,111
src/parcsr_ls/par_amg_solve.c,236,188,0.797,104,48,0.462,1,1,1.0,0,2,403.0,4.0,8,1,403,0,1,15,8,50,0,0,18,55.0,55.0,18
src/parcsr_ls/par_amg_solveT.c,351,0,0.0,130,0,0.0,3,0,0.0,3,2,239.0,5.0,7,1,297,0,3,35,7,145,0,0,20,57.900000000000006,19.3,20
src/parcsr_ls/par_amgdd.c,179,0,0.0,42,0,0.0,20,0,0.0,0,2,16.05,1.9,3,20,38,0,20,26,60,23,0,0,21,40.0,2.0,21
src/parcsr_ls/par_amgdd_comp_grid.c,1389,0,0.0,484,0,0.0,31,0,0.0,6,'2.19354838709677',67.6129032258064,2.2258064516129,2,15,724,0,31,71,30,78,0,0,46,266.6,8.6,46
src/parcsr_ls/par_amgdd_fac_cycle.c,375,0,0.0,126,0,0.0,12,0,0.0,1,'7.33333333333333',57.75,2.75,5,5,133,0,12,47,25,55,0,0,46,84.0,7.0,46
src/parcsr_ls/par_amgdd_helpers.c,2017,0,0.0,816,0,0.0,18,0,0.0,2,'8.5',181.833333333333,6.0,6,7,789,0,18,47,42,246,0,0,9,417.6,23.2,9
src/parcsr_ls/par_amgdd_setup.c,202,0,0.0,54,0,0.0,1,0,0.0,2,2,325.0,4.0,4,1,325,0,1,20,4,51,0,0,13,27.0,27.0,13
src/parcsr_ls/par_amgdd_solve.c,308,0,0.0,118,0,0.0,4,0,0.0,3,2,129.5,3.5,9,1,346,0,4,29,9,61,0,0,20,63.2,15.8,20
src/parcsr_ls/par_cg_relax_wt.c,227,0,0.0,82,0,0.0,2,0,0.0,6,2,195.5,6.0,6,1,349,0,2,23,6,71,0,0,3,37.0,18.5,3
src/parcsr_ls/par_cgc_coarsen.c,731,0,0.0,332,0,0.0,6,0,0.0,2,2,231.0,5.0,9,1,610,0,6,60,9,231,0,0,17,213.0,35.5,17
src/parcsr_ls/par_cheby.c,155,0,0.0,48,0,0.0,3,0,0.0,4,2,117.0,11.0,6,2,161,0,3,14,12,102,0,0,13,39.0,13.0,13
src/parcsr_ls/par_coarse_parms.c,30,20,0.667,10,5,0.5,2,2,1.0,6,2,46.5,7.0,6,1,60,0,2,15,6,38,0,0,3,12.0,6.0,3
src/parcsr_ls/par_coarsen.c,1459,365,0.25,810,122,0.151,6,4,0.667,8,2,461.833333333333,5.66666666666667,15,1,1148,0,6,75,15,437,0,0,20,441.0,73.5,20
src/parcsr_ls/par_coordinates.c,37,0,0.0,18,0,0.0,1,0,0.0,4,2,67.0,11.0,1,1,67,0,1,2,1,10,0,0,1,10.0,10.0,1
src/parcsr_ls/par_cr.c,1754,0,0.0,887,0,0.0,16,0,0.0,1,2,205.75,5.625,13,1,617,0,16,120,13,540,0,0,49,460.8,28.8,49
src/parcsr_ls/par_cycle.c,472,246,0.521,205,64,0.312,1,1,1.0,3,2,781.0,3.0,17,1,781,0,1,45,17,89,0,0,45,106.0,106.0,45
src/parcsr_ls/par_difconv.c,215,0,0.0,94,0,0.0,1,0,0.0,0,2,329.0,11.0,6,1,329,0,1,8,6,9,0,0,4,45.0,45.0,4
src/parcsr_ls/par_fsai.c,371,0,0.0,104,0,0.0,34,0,0.0,4,2,20.7352941176471,1.94117647058824,4,20,100,0,34,55,80,33,0,0,62,88.4,2.6,62
src/parcsr_ls/par_fsai_setup.c,698,0,0.0,181,0,0.0,14,0,0.0,1,'7.78571428571429',86.0,4.14285714285714,11,1,273,0,14,75,11,226,0,0,62,110.6,7.9,62
src/parcsr_ls/par_fsai_solve.c,75,0,0.0,26,0,0.0,2,0,0.0,1,7,75.5,4.0,5,1,124,0,2,15,5,36,0,0,10,15.0,7.5,10
src/parcsr_ls/par_gauss_elim.c,310,166,0.535,176,54,0.307,2,2,1.0,5,2,327.5,3.0,10,1,414,0,2,30,10,117,0,0,14,87.0,43.5,14
src/parcsr_ls/par_gsmg.c,1090,0,0.0,382,0,0.0,11,0,0.0,1,'18.1818181818182',180.818181818182,5.09090909090909,13,4,816,0,11,74,52,329,0,0,41,211.2,19.2,41
src/parcsr_ls/par_ilu.c,1931,0,0.0,477,0,0.0,96,0,0.0,6,2,34.4791666666667,2.85416666666667,11,74,228,0,96,195,814,1048,0,0,153,360.0,3.6,153
src/parcsr_ls/par_ilu_setup.c,3816,0,0.0,1145,0,0.0,17,0,0.0,3,2,429.235294117647,8.52941176470588,16,1,1281,0,17,227,16,1464,0,0,68,673.2,39.6,68
src/parcsr_ls/par_ilu_solve.c,836,0,0.0,339,0,0.0,9,0,0.0,3,2,189.888888888889,11.0,9,1,454,0,9,77,9,385,0,0,31,204.3,22.7,31
src/parcsr_ls/par_indepset.c,83,17,0.205,42,4,0.095,2,1,0.5,0,2,68.5,5.5,2,2,105,0,2,5,4,64,0,0,1,23.0,11.5,1
src/parcsr_ls/par_interp.c,2263,7,0.003,1010,2,0.002,10,1,0.1,12,'9.1',426.3,7.5,12,3,983,0,10,117,36,646,0,0,27,547.0,54.7,27
src/parcsr_ls/par_jacobi_interp.c,189,0,0.0,92,0,0.0,4,0,0.0,3,2,150.0,6.75,5,1,349,0,4,30,5,107,0,0,11,103.2,25.8,11
src/parcsr_ls/par_krylov_func.c,123,0,0.0,4,0,0.0,21,0,0.0,1,'2.0952380952381',10.1428571428571,3.0952380952381,2,20,36,0,21,46,40,71,0,0,12,23.1,1.1,12
src/parcsr_ls/par_laplace.c,900,157,0.174,418,61,0.146,4,1,0.25,6,2,332.5,12.0,5,1,488,0,4,25,5,23,0,0,16,198.0,49.5,16
src/parcsr_ls/par_laplace_9pt.c,319,0,0.0,148,0,0.0,2,0,0.0,1,2,239.0,7.5,6,1,455,0,2,10,6,11,0,0,3,74.0,37.0,3
src/parcsr_ls/par_laplace_27pt.c,1117,0,0.0,638,0,0.0,1,0,0.0,9,2,1676.0,11.0,7,1,1676,0,1,9,7,9,0,0,4,317.0,317.0,4
src/parcsr_ls/par_lr_interp.c,3351,315,0.094,1708,108,0.063,8,2,0.25,1,'98.75',691.25,10.125,13,6,996,0,8,133,78,658,0,0,17,884.8,110.6,17
src/parcsr_ls/par_lr_restr.c,984,0,0.0,377,0,0.0,3,0,0.0,3,'10.4',438.2,9.0,12,2,1625,2,5,58,24,454,0,0,28,219.9,73.3,28
src/parcsr_ls/par_mgr.c,2196,0,0.0,700,0,0.0,79,0,0.0,7,'2.31645569620253',47.379746835443,2.77215189873418,19,65,476,0,79,203,1235,649,0,0,77,504.0,6.0,77
src/parcsr_ls/par_mgr_coarsen.c,17,0,0.0,0,0,,1,0,0.0,2,2,35.0,5.0,2,1,35,0,1,3,2,18,0,0,3,1.0,1.0,3
src/parcsr_ls/par_mgr_interp.c,1301,0,0.0,356,0,0.0,17,0,0.0,3,'5.58823529411765',146.764705882353,6.41176470588235,20,2,572,0,17,161,40,398,0,0,17,243.1,14.3,17
src/parcsr_ls/par_mgr_rap.c,333,0,0.0,126,0,0.0,5,0,0.0,2,'8.8',125.8,9.6,9,1,180,0,5,53,9,106,0,0,10,74.0,14.8,10
src/parcsr_ls/par_mgr_setup.c,1253,0,0.0,578,0,0.0,2,0,0.0,1,2,1034.0,4.5,24,1,1704,0,2,100,24,200,0,0,55,318.0,159.0,55
src/parcsr_ls/par_mgr_solve.c,681,0,0.0,252,0,0.0,3,0,0.0,3,2,417.333333333333,3.33333333333333,13,1,780,0,3,55,13,136,0,0,83,156.0,52.0,83
src/parcsr_ls/par_mgr_stats.c,355,0,0.0,183,0,0.0,6,0,0.0,2,'12.5',116.0,1.83333333333333,9,1,441,0,6,25,9,78,0,0,32,118.2,19.7,32
src/parcsr_ls/par_mod_lr_interp.c,1200,0,0.0,370,0,0.0,6,0,0.0,1,'32.8333333333333',307.5,10.0,10,3,625,0,6,78,30,80,0,0,12,217.2,36.2,12
src/parcsr_ls/par_mod_multi_interp.c,858,0,0.0,301,0,0.0,4,0,0.0,2,2,323.25,10.75,10,1,510,0,4,54,10,62,0,0,3,156.0,39.0,3
src/parcsr_ls/par_multi_interp.c,1397,0,0.0,636,0,0.0,2,0,0.0,1,148,1079.5,11.0,12,1,2119,0,2,30,12,143,0,0,15,343.0,171.5,15
src/parcsr_ls/par_nodal_systems.c,781,0,0.0,346,0,0.0,3,0,0.0,2,2,387.333333333333,6.66666666666667,6,3,787,0,3,22,18,43,0,0,15,165.0,55.0,15
src/parcsr_ls/par_nongalerkin.c,1272,0,0.0,482,0,0.0,14,0,0.0,2,2,160.857142857143,6.35714285714286,7,1,1120,0,14,56,7,425,0,0,21,225.40000000000003,16.1,21
src/parcsr_ls/par_rap.c,920,362,0.3929999999999999,388,101,0.26,2,1,0.5,11,2,1036.5,4.5,11,1,2065,0,2,31,11,344,0,0,5,259.0,129.5,5
src/parcsr_ls/par_rap_communication.c,227,0,0.0,64,0,0.0,2,0,0.0,5,2,169.5,5.5,2,2,253,0,2,14,4,24,0,0,0,35.0,17.5,0
src/parcsr_ls/par_relax.c,737,84,0.114,268,22,0.0819999999999999,23,5,0.217,14,'4.57142857142857',72.1071428571429,10.6071428571429,10,7,254,0,28,151,70,240,0,0,69,207.0,9.0,69
src/parcsr_ls/par_relax_interface.c,38,8,0.211,12,1,0.083,3,1,0.3329999999999999,7,2,29.0,8.66666666666667,2,3,45,0,3,10,6,24,0,0,4,9.0,3.0,4
src/parcsr_ls/par_relax_more.c,329,0,0.0,114,0,0.0,8,0,0.0,5,2,80.75,5.0,11,4,203,0,8,45,44,151,0,0,14,52.0,6.5,14
src/parcsr_ls/par_restr.c,496,0,0.0,204,0,0.0,4,0,0.0,3,'2.5',243.0,7.0,9,1,791,0,4,33,9,221,0,0,15,110.0,27.5,15
src/parcsr_ls/par_rotate_7pt.c,259,0,0.0,116,0,0.0,1,0,0.0,4,2,383.0,9.0,7,1,383,0,1,9,7,9,0,0,3,57.0,57.0,3
src/parcsr_ls/par_scaled_matnorm.c,77,0,0.0,26,0,0.0,1,0,0.0,0,12,108.0,2.0,4,1,108,0,1,12,4,19,0,0,1,11.0,11.0,1
src/parcsr_ls/par_schwarz.c,217,0,0.0,36,0,0.0,15,0,0.0,5,2,23.0,2.46666666666667,4,9,87,0,15,57,36,30,0,0,12,33.0,2.2,12
src/parcsr_ls/par_stats.c,1129,527,0.467,567,175,0.309,7,2,0.286,6,2,248.0,1.28571428571429,7,4,1358,0,7,46,28,61,0,0,218,256.90000000000003,36.7,218
src/parcsr_ls/par_strength.c,1712,129,0.075,832,33,0.04,12,2,0.1669999999999999,8,'15.75',248.166666666667,4.41666666666667,13,7,1230,0,12,102,91,293,0,0,30,429.6,35.8,30
src/parcsr_ls/par_sv_interp.c,1144,0,0.0,480,0,0.0,4,0,0.0,2,2,584.5,8.0,9,4,1325,0,4,45,36,335,0,0,13,252.0,63.0,13
src/parcsr_ls/par_sv_interp_ln.c,1305,0,0.0,570,0,0.0,1,0,0.0,0,265,2589.0,14.0,7,1,2589,0,1,25,7,390,0,0,10,292.0,292.0,10
src/parcsr_ls/par_vardifconv.c,355,0,0.0,244,0,0.0,10,0,0.0,5,2,54.2,3.9,6,1,366,0,10,28,6,47,0,0,22,150.0,15.0,22
src/parcsr_ls/par_vardifconv_rs.c,354,0,0.0,130,0,0.0,10,0,0.0,5,2,53.3,4.0,5,1,429,2,10,32,5,25,0,0,25,72.0,7.2,25
src/parcsr_ls/partial.c,1663,0,0.0,796,0,0.0,3,0,0.0,0,'122.666666666667',875.333333333333,11.3333333333333,10,3,1014,0,3,61,30,262,0,0,6,410.1,136.7,6
src/parcsr_ls/schwarz.c,2317,0,0.0,882,0,0.0,22,0,0.0,2,2,180.590909090909,7.59090909090909,7,11,577,0,22,110,77,347,0,0,68,462.0,21.0,68
src/parcsr_mv/communicationT.c,244,0,0.0,98,0,0.0,4,0,0.0,3,2,131.75,9.25,3,2,367,0,4,12,6,179,0,0,2,59.2,14.8,2
src/parcsr_mv/F90_HYPRE_parcsr_matrix.c,131,0,0.0,2,0,0.0,16,0,0.0,0,'2.0625',15.5,2.0,3,16,24,0,16,22,48,59,0,0,1,17.6,1.1,1
src/parcsr_mv/F90_HYPRE_parcsr_vector.c,89,0,0.0,2,0,0.0,13,0,0.0,0,'2.07692307692308',12.0769230769231,2.0,0,13,24,0,13,13,0,50,0,0,1,14.3,1.1,1
src/parcsr_mv/F90_par_vector.c,58,0,0.0,0,0,,9,0,0.0,0,2,11.2222222222222,2.0,1,9,15,0,9,17,9,38,0,0,1,9.0,1.0,1
src/parcsr_mv/F90_parcsr_matrix.c,10,0,0.0,0,0,,2,0,0.0,0,2,11.0,2.0,0,2,11,0,2,2,0,17,0,0,1,2.0,1.0,1
src/parcsr_mv/gen_fffc.c,1081,0,0.0,306,0,0.0,4,0,0.0,1,2,394.5,6.25,3,3,553,0,4,29,9,43,0,0,9,187.2,46.8,9
src/parcsr_mv/HYPRE_parcsr_matrix.c,149,8,0.054,42,1,0.024,17,2,0.118,2,2,15.9411764705882,3.58823529411765,2,17,47,0,17,35,34,86,0,0,23,37.400000000000006,2.2,23
src/parcsr_mv/HYPRE_parcsr_vector.c,82,9,0.11,18,2,0.111,16,2,0.125,0,2,9.6875,2.5625,2,16,26,0,16,41,32,59,0,0,25,25.6,1.6,25
src/parcsr_mv/new_commpkg.c,328,125,0.381,78,10,0.128,6,2,0.3329999999999999,1,2,115.666666666667,6.16666666666667,9,3,422,0,6,56,27,143,0,0,5,51.0,8.5,5
src/parcsr_mv/numbers.c,72,0,0.0,36,0,0.0,6,0,0.0,1,2,18.0,1.33333333333333,1,4,26,0,6,19,4,14,0,0,28,24.0,4.0,28
src/parcsr_mv/par_csr_aat.c,373,0,0.0,144,0,0.0,3,0,0.0,1,2,301.333333333333,7.33333333333333,4,1,548,0,3,11,4,278,0,0,2,84.9,28.3,2
src/parcsr_mv/par_csr_assumed_part.c,221,112,0.507,56,20,0.357,7,5,0.7140000000000001,1,2,66.4285714285714,3.57142857142857,4,2,289,0,7,50,8,131,0,0,1,30.800000000000004,4.4,1
src/parcsr_mv/par_csr_bool_matop.c,599,0,0.0,194,0,0.0,6,0,0.0,1,2,191.833333333333,1.5,6,2,497,0,6,32,12,245,0,0,7,111.0,18.5,7
src/parcsr_mv/par_csr_bool_matrix.c,638,0,0.0,160,0,0.0,23,0,0.0,1,'5.34782608695652',40.3913043478261,2.60869565217391,4,12,131,0,23,70,48,104,0,0,20,103.5,4.5,20
src/parcsr_mv/par_csr_communication.c,513,140,0.273,142,25,0.176,12,6,0.5,1,'2.07692307692308',72.3846153846154,5.07692307692308,5,10,284,0,13,45,50,164,0,0,19,131.4,7.3,19
src/parcsr_mv/par_csr_filter.c,120,0,0.0,38,0,0.0,2,0,0.0,3,'11.5',109.0,3.0,4,1,197,0,2,11,4,38,0,0,4,24.0,12.0,4
src/parcsr_mv/par_csr_matmat.c,80,0,0.0,18,0,0.0,2,0,0.0,1,'5.5',68.5,3.0,2,1,96,0,2,9,2,22,0,0,4,14.0,7.0,4
src/parcsr_mv/par_csr_matop.c,3888,4,0.001,1346,1,0.001,39,1,0.026,1,'2.33333333333333',172.692307692308,4.79487179487179,17,22,875,0,39,240,374,752,0,0,76,783.9000000000001,20.1,76
src/parcsr_mv/par_csr_matop_marked.c,606,0,0.0,264,0,0.0,6,0,0.0,1,2,196.333333333333,7.33333333333333,7,3,565,0,6,19,21,288,0,0,5,151.20000000000002,21.6,5
src/parcsr_mv/par_csr_matrix.c,1939,329,0.17,564,78,0.138,37,9,0.243,1,'2.92105263157895',85.8157894736842,2.92105263157895,15,16,587,0,38,172,240,392,0,0,75,340.4,9.2,75
src/parcsr_mv/par_csr_matrix_stats.c,239,0,0.0,60,0,0.0,5,0,0.0,1,'4.4',88.6,2.2,4,1,168,0,5,18,4,91,0,0,3,37.0,7.4,3
src/parcsr_mv/par_csr_matvec.c,249,134,0.5379999999999999,72,21,0.292,6,5,0.833,1,'4.66666666666667',104.5,5.66666666666667,5,3,227,0,6,47,15,116,0,0,13,70.80000000000001,11.8,13
src/parcsr_mv/par_csr_triplemat.c,515,0,0.0,128,0,0.0,8,0,0.0,1,2,112.125,2.875,7,3,406,0,8,73,21,149,0,0,25,78.4,9.8,25
src/parcsr_mv/par_make_system.c,277,0,0.0,62,0,0.0,2,0,0.0,0,17,234.5,4.0,3,2,459,0,2,15,6,36,0,0,9,33.0,16.5,9
src/parcsr_mv/par_vector.c,729,89,0.122,144,12,0.083,42,12,0.286,2,2,28.6744186046512,2.6046511627907,11,27,249,0,43,159,297,263,0,0,43,116.1,2.7,43
src/parcsr_mv/par_vector_batched.c,56,0,0.0,8,0,0.0,3,0,0.0,0,2,35.0,5.66666666666667,3,3,47,0,3,12,9,20,0,0,1,11.1,3.7,1
src/seq_block_mv/dense_block_matmult.c,49,0,0.0,14,0,0.0,2,0,0.0,1,6,53.5,3.0,2,1,65,0,2,8,2,29,0,0,3,12.0,6.0,3
src/seq_block_mv/dense_block_matrix.c,132,0,0.0,30,0,0.0,10,0,0.0,5,2,26.1,2.3,4,4,65,0,10,21,16,68,0,0,6,26.0,2.6,6
src/seq_mv/csr_filter.c,20,0,0.0,0,0,,1,0,0.0,0,2,30.0,1.0,2,1,30,0,1,3,2,20,0,0,25,1.0,1.0,25
src/seq_mv/csr_matop.c,979,109,0.111,424,28,0.066,24,5,0.208,1,'9.375',75.5416666666667,3.95833333333333,8,14,263,0,24,76,112,236,0,0,41,310.0,12.4,41
src/seq_mv/csr_matrix.c,657,108,0.1639999999999999,234,24,0.103,29,10,0.345,1,'5.55172413793103',42.0,2.24137931034483,6,11,202,0,29,68,66,213,0,0,73,162.0,5.4,73
src/seq_mv/csr_matvec.c,634,178,0.281,344,69,0.201,6,4,0.667,1,27,209.833333333333,6.16666666666667,4,3,836,0,6,25,12,96,0,0,30,240.0,40.0,30
src/seq_mv/genpart.c,28,16,0.5710000000000001,8,3,0.375,2,1,0.5,0,3,22.0,3.5,0,2,24,0,2,2,0,21,0,0,25,4.0,2.0,25
src/seq_mv/HYPRE_csr_matrix.c,28,0,0.0,2,0,0.0,6,0,0.0,0,2,7.66666666666667,1.66666666666667,1,6,20,0,6,11,6,29,0,0,29,7.199999999999999,1.2,29
src/seq_mv/HYPRE_mapped_matrix.c,24,0,0.0,0,0,,11,0,0.0,0,2,4.09090909090909,1.36363636363636,1,11,5,0,11,22,11,48,0,0,35,11.0,1.0,35
src/seq_mv/HYPRE_multiblock_matrix.c,20,0,0.0,0,0,,8,0,0.0,0,2,4.625,1.375,1,8,7,0,8,16,8,39,0,0,33,8.0,1.0,33
src/seq_mv/HYPRE_vector.c,11,0,0.0,0,0,,5,0,0.0,0,2,4.4,1.2,1,5,6,0,5,10,5,26,0,0,28,5.0,1.0,28
src/seq_mv/mapped_matrix.c,61,0,0.0,12,0,0.0,11,0,0.0,0,2,9.81818181818182,1.36363636363636,1,11,26,0,11,12,11,44,0,0,29,16.5,1.5,29
src/seq_mv/multiblock_matrix.c,66,0,0.0,16,0,0.0,9,0,0.0,0,2,12.2222222222222,1.55555555555556,1,9,18,0,9,10,9,38,0,0,28,17.099999999999998,1.9,28
src/seq_mv/vector.c,513,112,0.218,158,16,0.1009999999999999,40,11,0.275,1,'2.15',29.175,2.3,9,13,123,0,40,119,117,227,0,0,67,172.20000000000002,4.2,67
src/seq_mv/vector_batched.c,878,0,0.0,180,0,0.0,9,0,0.0,1,2,128.888888888889,5.0,0,3,367,0,9,15,0,30,0,0,31,137.70000000000002,15.3,31
src/sstruct_ls/bsearch.c,45,0,0.0,34,0,0.0,2,0,0.0,0,'7.5',41.0,3.0,0,2,43,0,2,2,0,22,0,0,25,19.0,9.5,25
src/sstruct_ls/eliminate_rowscols.c,148,0,0.0,40,0,0.0,4,0,0.0,4,2,60.25,3.0,3,1,110,0,4,15,3,19,0,0,3,24.0,6.0,3
src/sstruct_ls/F90_HYPRE_sstruct_bicgstab.c,111,0,0.0,8,0,0.0,15,0,0.0,0,'2.26666666666667',13.3333333333333,2.0,2,15,54,0,15,18,30,63,0,0,25,19.5,1.3,25
src/sstruct_ls/F90_HYPRE_sstruct_flexgmres.c,111,0,0.0,8,0,0.0,15,0,0.0,0,'2.26666666666667',13.3333333333333,2.0,2,15,54,0,15,33,30,63,0,0,25,19.5,1.3,25
src/sstruct_ls/F90_HYPRE_sstruct_gmres.c,116,0,0.0,8,0,0.0,16,0,0.0,0,'2.25',13.0625,2.0,2,16,54,0,16,20,32,66,0,0,25,19.2,1.2,25
src/sstruct_ls/F90_HYPRE_sstruct_int.c,27,0,0.0,0,0,,5,0,0.0,0,2,9.0,2.0,1,5,10,0,5,10,5,26,0,0,25,5.0,1.0,25
src/sstruct_ls/F90_HYPRE_sstruct_InterFAC.c,157,0,0.0,0,0,,25,0,0.0,0,2,10.64,2.0,2,25,14,0,25,52,50,86,0,0,25,25.0,1.0,25
src/sstruct_ls/F90_HYPRE_sstruct_lgmres.c,117,0,0.0,8,0,0.0,16,0,0.0,0,'2.25',13.125,2.0,2,16,54,0,16,35,32,66,0,0,25,19.2,1.2,25
src/sstruct_ls/F90_HYPRE_sstruct_maxwell.c,142,0,0.0,0,0,,22,0,0.0,0,2,10.9545454545455,2.0,1,22,16,0,22,23,22,77,0,0,25,22.0,1.0,25
src/sstruct_ls/F90_HYPRE_sstruct_pcg.c,127,0,0.0,8,0,0.0,17,0,0.0,0,'2.23529411764706',13.4117647058824,2.0,2,17,54,0,17,20,34,69,0,0,25,20.4,1.2,25
src/sstruct_ls/F90_HYPRE_sstruct_split.c,67,0,0.0,0,0,,11,0,0.0,0,2,10.1818181818182,2.0,1,11,14,0,11,12,11,43,0,0,25,11.0,1.0,25
src/sstruct_ls/F90_HYPRE_sstruct_sys_pfmg.c,115,0,0.0,0,0,,19,0,0.0,0,2,10.1052631578947,2.0,2,19,14,0,19,21,38,68,0,0,25,19.0,1.0,25
src/sstruct_ls/fac.c,211,0,0.0,30,0,0.0,18,0,0.0,0,'2.83333333333333',18.1666666666667,2.0,8,18,87,0,18,33,144,58,0,0,35,32.4,1.8,35
src/sstruct_ls/fac_amr_fcoarsen.c,2018,0,0.0,1239,0,0.0,1,0,0.0,0,393,3556.0,5.0,8,1,3556,0,1,30,8,563,0,0,152,400.0,400.0,152
src/sstruct_ls/fac_amr_rap.c,281,0,0.0,164,0,0.0,1,0,0.0,4,2,460.0,3.0,11,1,460,0,1,32,11,67,0,0,27,19.0,19.0,27
src/sstruct_ls/fac_amr_zero_data.c,179,0,0.0,48,0,0.0,2,0,0.0,4,2,139.5,3.0,3,2,142,0,2,18,6,28,0,0,25,21.0,10.5,25
src/sstruct_ls/fac_cf_coarsen.c,247,0,0.0,126,0,0.0,1,0,0.0,0,35,433.0,4.0,7,1,433,0,1,17,7,98,0,0,25,37.0,37.0,25
src/sstruct_ls/fac_CFInterfaceExtents.c,103,0,0.0,42,0,0.0,2,0,0.0,0,'8.5',89.5,4.5,2,2,96,0,2,23,4,22,0,0,33,15.0,7.5,33
src/sstruct_ls/fac_cfstencil_box.c,62,0,0.0,16,0,0.0,1,0,0.0,0,8,124.0,5.0,2,1,124,0,1,8,2,40,0,0,25,7.0,7.0,25
src/sstruct_ls/fac_relax.c,7,0,0.0,0,0,,1,0,0.0,2,2,15.0,6.0,1,1,15,0,1,5,1,10,0,0,29,1.0,1.0,29
src/sstruct_ls/fac_setup2.c,572,0,0.0,248,0,0.0,1,0,0.0,0,56,935.0,4.0,10,1,935,0,1,34,10,132,0,0,41,55.0,55.0,41
src/sstruct_ls/fac_solve3.c,174,0,0.0,54,0,0.0,1,0,0.0,2,2,389.0,4.0,11,1,389,0,1,23,11,121,0,0,32,30.0,30.0,32
src/sstruct_ls/fac_zero_cdata.c,93,0,0.0,18,0,0.0,1,0,0.0,0,10,143.0,2.0,4,1,143,0,1,10,4,25,0,0,25,9.0,9.0,25
src/sstruct_ls/fac_zero_stencilcoef.c,220,0,0.0,126,0,0.0,2,0,0.0,0,12,183.5,4.0,6,2,203,0,2,33,12,57,0,0,28,23.0,11.5,28
src/sstruct_ls/HYPRE_sstruct_bicgstab.c,46,0,0.0,0,0,,15,0,0.0,0,2,7.06666666666667,2.33333333333333,4,15,20,0,15,46,60,37,0,0,27,15.0,1.0,27
src/sstruct_ls/HYPRE_sstruct_flexgmres.c,49,0,0.0,0,0,,16,0,0.0,2,2,7.1875,2.3125,4,16,21,0,16,52,64,38,0,0,27,16.0,1.0,27
src/sstruct_ls/HYPRE_sstruct_gmres.c,46,9,0.196,0,0,,16,2,0.125,1,2,6.875,2.3125,4,16,21,0,16,51,64,38,0,0,27,16.0,1.0,27
src/sstruct_ls/HYPRE_sstruct_int.c,62,0,0.0,4,0,0.0,5,0,0.0,2,'2.4',16.8,1.6,6,2,31,0,5,69,12,6,0,0,29,7.0,1.4,29
src/sstruct_ls/HYPRE_sstruct_InterFAC.c,66,0,0.0,0,0,,25,0,0.0,0,2,6.0,2.36,5,25,11,0,25,52,125,86,0,0,46,25.0,1.0,46
src/sstruct_ls/HYPRE_sstruct_lgmres.c,46,0,0.0,0,0,,16,0,0.0,0,2,6.875,2.3125,5,16,21,0,16,51,80,38,0,0,27,16.0,1.0,27
src/sstruct_ls/HYPRE_sstruct_maxwell.c,65,0,0.0,0,0,,22,0,0.0,0,2,6.45454545454545,2.45454545454545,7,22,12,0,22,47,154,77,0,0,39,22.0,1.0,39
src/sstruct_ls/HYPRE_sstruct_pcg.c,76,0,0.0,4,0,0.0,17,0,0.0,1,2,9.0,2.52941176470588,7,17,38,0,17,57,119,40,0,0,27,18.700000000000003,1.1,27
src/sstruct_ls/HYPRE_sstruct_sys_pfmg.c,45,0,0.0,0,0,,19,0,0.0,0,2,5.42105263157895,2.05263157894737,4,19,10,0,19,39,76,44,0,0,42,19.0,1.0,42
src/sstruct_ls/krylov_sstruct.c,130,124,0.954,20,14,0.7,15,14,0.933,7,2,14.2,2.26666666666667,7,15,53,0,15,29,105,42,0,0,28,25.5,1.7,28
src/sstruct_ls/maxwell_grad.c,407,0,0.0,218,0,0.0,1,0,0.0,2,2,702.0,1.0,4,1,702,0,1,23,4,113,0,0,25,45.0,45.0,25
src/sstruct_ls/maxwell_physbdy.c,554,0,0.0,201,0,0.0,2,0,0.0,1,'34.5',450.5,3.5,7,1,538,0,2,33,7,120,0,0,26,69.0,34.5,26
