filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NMC,NMCI,NMCE,WMC,AMC,NSM
examples/arkode/C_serial/ark_brusselator.c,184,0,0.0,48,0,0.0,4,0,0.0,0,7.25,70.75,4.0,14,1,208,0,4,47,14,104,0,0,107,28.0,7.0,107
examples/arkode/C_serial/ark_brusselator_1D_mri.c,297,0,0.0,114,0,0.0,6,0,0.0,0,10.5,83.1666666666667,3.83333333333333,18,1,293,0,6,82,18,159,0,0,177,60.0,10.0,177
examples/arkode/C_serial/ark_brusselator_fp.c,170,0,0.0,52,0,0.0,4,0,0.0,0,7.75,65.25,3.25,12,1,198,0,4,40,12,98,0,0,95,30.0,7.5,95
examples/arkode/C_serial/ark_brusselator_mri.c,127,0,0.0,38,0,0.0,4,0,0.0,0,6.0,61.5,3.0,10,1,181,0,4,31,10,108,0,0,81,23.2,5.8,81
examples/arkode/C_serial/ark_conserved_exp_entropy_ark.c,201,0,0.0,70,0,0.0,8,0,0.0,0,6.375,46.875,3.25,12,1,300,0,8,66,12,126,0,0,169,43.2,5.4,169
examples/arkode/C_serial/ark_conserved_exp_entropy_erk.c,154,0,0.0,50,0,0.0,7,0,0.0,11,5.57142857142857,43.0,2.57142857142857,7,1,242,0,7,48,7,118,0,0,133,32.2,4.6,133
examples/arkode/C_serial/ark_damped_harmonic_symplectic.c,83,0,0.0,20,0,0.0,6,0,0.0,0,4.33333333333333,25.7777777777778,2.33333333333333,11,3,97,0,9,53,33,52,2,8,86,16.200000000000003,2.7,94
examples/arkode/C_serial/ark_damped_harmonic_symplectic.h,63,0,0.0,28,0,0.0,3,0,0.0,1,0.0,0.0,0.0,0,0,0,14,0,0,0,0,0,0,26,17.1,5.7,26
examples/arkode/C_serial/ark_dissipated_exp_entropy.c,191,0,0.0,70,0,0.0,8,0,0.0,0,6.375,43.625,3.25,15,1,297,0,8,70,15,106,0,0,158,43.2,5.4,158
examples/arkode/C_serial/ark_harmonic_symplectic.c,106,0,0.0,26,0,0.0,5,0,0.0,0,4.55555555555556,32.1111111111111,2.77777777777778,14,3,127,0,9,64,42,57,0,0,99,17.0,3.4,99
examples/arkode/C_serial/ark_heat1D.c,172,0,0.0,60,0,0.0,4,0,0.0,0,8.75,65.5,3.75,14,1,169,0,4,55,14,85,0,0,124,34.0,8.5,124
examples/arkode/C_serial/ark_heat1D_adapt.c,253,0,0.0,118,0,0.0,6,0,0.0,0,11.3333333333333,70.1666666666667,4.0,14,1,207,0,6,68,14,134,0,0,146,64.80000000000001,10.8,146
examples/arkode/C_serial/ark_kpr_mri.c,616,0,0.0,308,0,0.0,19,0,0.0,0,9.42105263157895,48.6315789473684,4.0,18,1,679,0,19,144,18,204,0,0,318,178.6,9.4,318
examples/arkode/C_serial/ark_lotka_volterra_ASA.c,170,0,0.0,48,0,0.0,10,0,0.0,0,4.3,27.1,4.0,15,1,147,1,10,67,15,63,0,0,123,34.0,3.4,123
examples/arkode/C_serial/ark_onewaycouple_mri.c,132,0,0.0,38,0,0.0,6,0,0.0,0,4.66666666666667,43.8333333333333,3.0,10,1,177,0,6,38,10,127,0,0,89,25.200000000000003,4.2,89
examples/arkode/C_serial/ark_reaction_diffusion_mri.c,150,0,0.0,64,0,0.0,5,0,0.0,0,7.8,56.8,2.8,11,1,170,0,5,50,11,126,0,0,106,37.0,7.4,106
examples/arkode/C_serial/ark_robertson.c,154,0,0.0,52,0,0.0,5,0,0.0,0,6.6,51.6,4.0,16,1,144,0,5,54,16,89,0,0,97,32.0,6.4,97
examples/arkode/C_serial/ark_robertson_constraints.c,192,0,0.0,56,0,0.0,5,0,0.0,0,7.0,59.8,4.0,16,1,185,0,5,67,16,90,0,0,133,34.0,6.8,133
examples/arkode/C_serial/ark_robertson_root.c,174,0,0.0,52,0,0.0,5,0,0.0,0,7.0,54.0,4.0,14,1,193,0,5,57,14,85,0,0,118,32.0,6.4,118
examples/arkode/C_serial/ark_twowaycouple_mri.c,110,0,0.0,34,0,0.0,4,0,0.0,0,5.5,54.5,3.0,10,1,158,0,4,29,10,103,0,0,76,20.8,5.2,76
examples/cvode/serial/cvAdvDiff_bnd.c,157,0,0.0,58,0,0.0,8,0,0.0,0,5.125,41.375,3.0,15,1,141,0,8,70,15,109,0,0,103,40.8,5.1,103
examples/cvode/serial/cvAnalytic_mels.c,141,0,0.0,44,0,0.0,8,0,0.0,0,4.375,31.0,2.5,10,1,125,1,8,53,10,93,0,0,95,31.2,3.9,95
examples/cvode/serial/cvDirectDemo_ls.c,445,0,0.0,224,0,0.0,19,0,0.0,0,7.78947368421053,41.3684210526316,3.15789473684211,20,1,168,0,19,122,20,132,0,0,264,144.4,7.6,264
examples/cvode/serial/cvDisc_dns.c,140,0,0.0,85,0,0.0,3,0,0.0,0,15.6666666666667,110.666666666667,2.66666666666667,10,1,284,0,3,26,10,122,0,0,111,45.900000000000006,15.3,111
examples/cvode/serial/cvDiurnal_kry.c,329,0,0.0,86,0,0.0,12,0,0.0,0,5.41666666666667,52.3333333333333,3.41666666666667,16,1,126,0,12,105,16,165,0,0,141,64.80000000000001,5.4,141
examples/cvode/serial/cvDiurnal_kry_bp.c,221,0,0.0,56,0,0.0,8,0,0.0,0,5.25,48.875,2.25,14,1,120,0,8,73,14,115,0,0,131,43.2,5.4,131
examples/cvode/serial/cvKrylovDemo_ls.c,355,0,0.0,136,0,0.0,12,0,0.0,0,7.66666666666667,55.5,3.33333333333333,22,1,238,0,12,113,22,169,0,0,180,87.6,7.3,180
examples/cvode/serial/cvKrylovDemo_prec.c,523,0,0.0,198,0,0.0,22,0,0.0,0,6.22727272727273,40.5454545454545,3.45454545454545,16,1,179,1,22,165,16,251,0,0,222,143.0,6.5,222
examples/cvode/serial/cvPendulum_dns.c,322,0,0.0,112,0,0.0,9,0,0.0,0,8.11111111111111,67.8888888888889,4.33333333333333,13,1,175,1,9,84,13,165,0,0,198,64.8,7.2,198
examples/cvode/serial/cvRoberts_dns.c,140,127,0.907,48,28,0.583,8,8,1.0,0,4.875,34.125,3.75,12,1,128,0,8,49,12,116,0,0,83,36.0,4.5,83
examples/cvode/serial/cvRoberts_dns_constraints.c,169,0,0.0,52,0,0.0,9,0,0.0,0,4.77777777777778,34.5555555555556,3.44444444444444,12,1,133,0,9,63,12,123,0,0,108,38.7,4.3,108
examples/cvode/serial/cvRoberts_dns_negsol.c,123,0,0.0,44,0,0.0,5,0,0.0,0,5.8,43.4,2.6,10,1,120,0,5,39,10,89,0,0,85,31.0,6.2,85
examples/cvode/serial/cvRoberts_dns_uw.c,144,0,0.0,46,0,0.0,9,0,0.0,0,4.44444444444444,28.7777777777778,3.33333333333333,12,1,105,0,9,54,12,112,0,0,87,35.1,3.9,87
examples/cvode/serial/cvRocket_dns.c,154,0,0.0,68,0,0.0,8,0,0.0,0,5.75,35.75,3.375,11,1,147,0,8,57,11,104,0,0,103,44.8,5.6,103
examples/cvodes/serial/cvsAdvDiff_ASAi_bnd.c,211,0,0.0,118,0,0.0,8,0,0.0,0,8.125,53.625,4.375,16,1,161,0,8,70,16,150,0,0,108,71.2,8.9,108
examples/cvodes/serial/cvsAdvDiff_bnd.c,155,0,0.0,66,0,0.0,8,0,0.0,0,5.375,38.375,3.125,14,1,100,0,8,64,14,113,0,0,96,44.8,5.6,96
examples/cvodes/serial/cvsAdvDiff_FSA_non.c,240,0,0.0,122,0,0.0,9,0,0.0,0,8.44444444444444,45.7777777777778,2.77777777777778,12,1,178,0,9,77,12,120,0,0,173,78.3,8.7,173
examples/cvodes/serial/cvsAnalytic_mels.c,141,0,0.0,44,0,0.0,8,0,0.0,0,4.375,31.0,2.5,10,1,125,1,8,53,10,93,0,0,95,31.2,3.9,95
examples/cvodes/serial/cvsDirectDemo_ls.c,446,0,0.0,224,0,0.0,19,0,0.0,0,7.78947368421053,41.3157894736842,3.15789473684211,20,1,167,0,19,122,20,130,0,0,265,144.4,7.6,265
examples/cvodes/serial/cvsDiurnal_FSA_kry.c,412,0,0.0,146,0,0.0,14,0,0.0,0,7.0,53.0,3.21428571428571,13,1,160,0,14,107,13,178,0,0,211,105.0,7.5,211
examples/cvodes/serial/cvsDiurnal_kry.c,329,0,0.0,86,0,0.0,12,0,0.0,0,5.41666666666667,52.3333333333333,3.41666666666667,16,1,126,0,12,105,16,164,0,0,141,64.80000000000001,5.4,141
examples/cvodes/serial/cvsDiurnal_kry_bp.c,221,0,0.0,56,0,0.0,8,0,0.0,0,5.25,48.875,2.25,14,1,120,0,8,73,14,116,0,0,131,43.2,5.4,131
examples/cvodes/serial/cvsFoodWeb_ASAi_kry.c,618,0,0.0,254,0,0.0,23,0,0.0,0,7.17391304347826,45.6521739130435,4.56521739130435,16,1,159,1,23,188,16,301,0,0,192,165.6,7.2,192
