filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
symtabAPI/h/relocationEntry.h,1,1,1.0,6,2,0.3329999999999999,0,0,,11,2.999999999999996,11.250000000000014,1.5833333333333355,3,10,78,8,24,59,11,0,8681,0,0,8681,1.0,1.0
symtabAPI/h/Module.h,7,1,0.143,4,1,0.25,1,0,0.0,15,3.0212765957446814,9.340425531914898,1.2553191489361732,8,36,25,11,47,94,196,0,16300,0,0,16300,15.4,1.4
symtabAPI/h/LineInformation.h,1,0,0.0,2,0,0.0,1,0,0.0,8,2.5454545454545436,7.7727272727272725,1.4090909090909103,3,9,23,1,22,50,17,0,17356,0,0,17356,0.0,0.0
symtabAPI/h/ExceptionBlock.h,8,8,1.0,10,4,0.4,1,1,1.0,3,2.0,3.999999999999998,0.7777777777777782,1,15,12,9,18,31,1,0,4,0,0,4,5.0,1.0
symtabAPI/h/Archive.h,9,0,0.0,18,0,0.0,0,0,,2,4.125,15.66666666666665,1.2083333333333348,5,21,56,12,24,57,70,0,11167,0,0,11167,5.0,1.0
symtabAPI/h/AddrLookup.h,1,0,0.0,14,0,0.0,0,0,,1,3.45454545454545,12.1363636363636,1.54545454545455,8,19,61,7,22,62,152,0,9741,0,0,9741,0.0,0.0
stackwalk/src/linux-x86-swk.C,62,0,0.0,16,0,0.0,1,0,0.0,2,0,0,0,0,0,0,8,0,0,0,0,16,0,0,16,9.0,9.0
dataflowAPI/rose/semantics/DispatcherPowerpc.h,22,0,0.0,30,0,0.0,5,0,0.0,0,2.57142857142857,12.8571428571429,0.928571428571429,5,6,98,6,14,43,30,0,19791,0,0,19791,9.1,1.3
dataflowAPI/rose/semantics/DispatcherARM64.h,22,0,0.0,30,0,0.0,5,0,0.0,156,3.4310344827586183,12.706896551724155,1.6724137931034464,18,35,161,7,58,164,439,0,19792,0,0,19792,9.9,1.1
dataflowAPI/rose/semantics/DispatcherAMDGPU.h,22,0,0.0,20,0,0.0,5,0,0.0,6,2.46153846153846,6.346153846153845,2.076923076923077,10,13,19,2,26,66,65,0,19792,0,0,19792,9.9,1.1
dataflowAPI/h/liveness.h,2,0,0.0,0,0,,0,0,,3,5.3,26.5,1.65,16,3,151,11,20,155,48,0,13104,0,0,13104,2.0,1.0
dataflowAPI/h/InstructionCache.h,5,0,0.0,14,0,0.0,0,0,,2,2.4,4.2,1.2,0,5,9,5,5,5,0,0,12884,0,0,12884,3.0,1.0
dataflowAPI/h/AbslocInterface.h,4,0,0.0,8,0,0.0,0,0,,7,6.157894736842103,48.78947368421055,3.6315789473684226,17,17,508,7,19,69,162,0,12344,0,0,12344,2.0,1.0
stackwalk/src/dbgstepper-impl.h,4,0,0.0,2,0,0.0,2,0,0.0,0,3.3333333333333335,13.666666666666666,1.3888888888888888,11,13,83,10,18,67,121,0,0,0,0,0,4.0,1.0
dyninstAPI/src/BPatch_basicBlock.C,314,0,0.0,296,0,0.0,53,0,0.0,0,4.200000000000001,9.59999999999998,1.0,2,5,16,4,5,10,6,0,14053,0,0,14053,124.2,2.3
common/src/vgannotations.h,3,0,0.0,29,0,0.0,3,0,0.0,0,2.0,8.0,1.0,0,1,8,2,1,3,0,0,10593,0,0,10593,2.0,1.0
common/src/sha1.C,95,0,0.0,22,0,0.0,5,0,0.0,1,3.2,28.8,2.0,3,3,51,3,5,18,9,0,31,0,0,31,22.200000000000003,3.7
common/src/lru_cache.h,117,0,0.0,82,0,0.0,10,0,0.0,2,2.0,13.3076923076923,1.30769230769231,0,13,27,14,13,13,0,0,9041,0,0,9041,36.4,2.8
proccontrol/src/pcerrors.C,78,0,0.0,39,0,0.0,19,0,0.0,11,2.499999999999996,5.416666666666664,0.416666666666667,2,3,16,11,12,30,2,0,14,0,2,12,32.0,1.6
proccontrol/src/linux.C,1758,0,0.0,2504,0,0.0,143,0,0.0,0,3.3,41.0,1.0,5,9,307,13,10,20,45,0,15065,1,0,15065,348.49999999999994,4.1
proccontrol/src/handler.C,1524,0,0.0,2873,0,0.0,178,0,0.0,2,7.0,56.0,1.3333333333333333,3,3,111,1,3,7,6,0,12285,0,0,12285,501.2,2.8
proccontrol/src/generator.C,238,0,0.0,279,0,0.0,30,0,0.0,2,2.0,5.333333333333333,0.6666666666666666,3,3,11,3,3,6,6,0,11572,0,0,11572,72.0,2.4
proccontrol/h/EventType.h,9,0,0.0,423,0,0.0,0,0,,9,2.5714285714285685,9.714285714285714,0.7142857142857143,1,7,55,51,7,51,1,0,6061,0,0,6061,7.800000000000001,1.3
proccontrol/h/Decoder.h,2,0,0.0,2,0,0.0,0,0,,5,2.0,2.4,0.8,1,5,4,1,5,6,1,0,11651,0,0,11651,1.0,1.0
patchAPI/h/PatchModifier.h,1,0,0.0,0,0,,0,0,,0,3.909090909090909,14.636363636363619,1.7272727272727246,10,11,49,3,11,45,70,0,12966,0,0,12966,4.0,1.0
dyninstAPI/src/BPatch_object.C,367,0,0.0,606,0,0.0,29,0,0.0,0,2.25,3.75,2.5,2,4,5,8,4,14,4,0,12312,0,0,12312,117.8,3.8
dyninstAPI/h/BPatch_Set.h,12,0,0.0,40,0,0.0,0,0,,5,2.1034482758620716,3.3793103448275823,0.7241379310344832,2,18,8,1,29,59,34,0,12655,0,0,12655,36.3,1.1
dyninstAPI/h/BPatch_object.h,2,0,0.0,2,0,0.0,0,0,,2,3.4117647058823497,12.529411764705905,1.3529411764705892,8,5,85,7,17,69,16,0,11027,0,0,11027,2.0,1.0
dyninstAPI/h/BPatch_addressSpace.h,3,0,0.0,6,0,0.0,0,0,,27,3.161290322580647,13.548387096774155,1.4032258064516157,25,27,86,7,62,221,487,0,11334,0,0,11334,2.0,1.0
parseThat/src/dyninstCore.C,730,0,0.0,819,0,0.0,18,0,0.0,4,6.791666666666669,57.5,1.625,21,6,331,8,24,240,126,0,13719,0,0,13719,232.2,12.9
parseAPI/src/Parser.h,3,0,0.0,18,0,0.0,0,0,,5,6.94520547945205,39.3835616438356,2.13698630136986,39,13,529,17,73,734,507,0,15370,0,0,15370,3.0,1.0
parseAPI/src/Parser.C,1301,0,0.0,2213,0,0.0,62,0,0.0,1,2.5,8.5,1.0,2,2,11,0,2,5,4,0,17002,0,0,17002,429.0,6.5
parseAPI/src/LoopAnalyzer.C,165,0,0.0,282,0,0.0,11,0,0.0,0,2.6666666666666665,5.333333333333333,1.6666666666666667,3,3,8,0,3,6,4,0,12338,0,0,12338,70.2,5.4
parseAPI/src/IA_power.h,10,0,0.0,4,0,0.0,6,0,0.0,1,3.031250000000001,9.937499999999998,0.9375000000000027,20,27,96,2,32,87,326,0,10966,0,0,10966,8.0,1.0
parseAPI/src/IA_power.C,192,0,0.0,317,0,0.0,23,0,0.0,0,2.2857142857142856,2.0,1.0,0,7,8,0,7,7,0,0,12511,0,0,12511,78.2,3.4
parseAPI/h/InstructionAdapter.h,3,1,0.3329999999999999,2,0,0.0,1,0,0.0,8,2.325,3.925,0.775,2,27,33,12,40,79,54,0,17064,0,0,17064,1.0,1.0
parseAPI/h/CFGModifier.h,19,0,0.0,10,0,0.0,13,0,0.0,0,3.1904761904761876,11.476190476190485,1.142857142857142,13,11,86,4,21,100,66,0,14346,0,0,14346,18.2,1.4
dataflowAPI/rose/util/Sawyer.C,34,0,0.0,22,0,0.0,7,0,0.0,5,2.875,8.874999999999996,1.8749999999999976,1,8,20,0,8,9,1,0,17527,0,5,17522,23.2,2.9
instructionAPI/src/Operation.C,312,161,0.516,895,307,0.3429999999999999,20,11,0.55,2,6.2,24.4,1.4,6,5,83,15,5,25,18,0,10152,0,0,10152,138.0,6.9
instructionAPI/src/InstructionDecoder-x86.C,928,260,0.28,1189,188,0.158,21,20,0.952,2,19.4,49.0,3.2,4,5,156,4,5,15,10,0,9398,0,0,9398,489.3,23.3
instructionAPI/src/InstructionDecoder-power.C,832,3,0.004,10265,2,0.0,226,1,0.004,2,2.0,291.6,1.2,0,4,1443,27,5,10,0,0,10860,0,0,10860,307.7,1.7
dyninstAPI/src/frame.h,24,0,0.0,39,0,0.0,1,0,0.0,7,2.44,5.44,0.4,5,5,25,6,25,74,20,0,12335,0,0,12335,13.0,1.3
dyninstAPI/src/dynThread.h,1,0,0.0,4,0,0.0,0,0,,5,3.2608695652173902,7.56521739130435,0.478260869565217,9,2,28,10,23,82,18,0,12335,0,0,12335,1.0,1.0
dyninstAPI/src/codeRange.h,19,0,0.0,8,0,0.0,4,0,0.0,3,4.703703703703702,14.074074074074076,1.2222222222222254,3,7,61,9,27,132,9,0,9007,0,0,9007,11.0,1.0
instructionAPI/h/Register.h,2,0,0.0,2,0,0.0,0,0,,10,2.464285714285712,4.107142857142859,1.4285714285714275,12,16,12,4,28,77,114,0,11718,0,0,11718,5.0,1.0
instructionAPI/h/Expression.h,5,2,0.4,4,3,0.75,3,1,0.3329999999999999,16,2.565217391304347,3.0000000000000013,1.0,1,17,29,1,23,33,16,0,11394,0,0,11394,3.9,1.3
dataflowAPI/src/SymEval.C,401,0,0.0,1235,0,0.0,15,0,0.0,1,3.375,10.625,0.625,2,8,29,6,8,12,16,0,22923,0,0,22923,103.7,6.1
dataflowAPI/src/AbslocInterface.C,490,0,0.0,1051,0,0.0,22,0,0.0,1,3.0,8.22222222222222,1.11111111111111,5,9,24,10,9,17,45,0,11182,0,0,11182,127.2,5.3
dataflowAPI/rose/x86InstructionSemantics.h,1555,0,0.0,6431,0,0.0,90,0,0.0,2,13.275862068965559,76.00000000000001,1.3448275862068995,15,11,1829,5,29,163,123,0,35557,1,4,35553,392.0,11.2
dataflowAPI/rose/x86_64InstructionSemantics.h,1310,0,0.0,6198,0,0.0,97,0,0.0,2,12.250000000000034,80.37499999999999,1.3750000000000016,15,11,2090,5,32,190,123,0,19210,1,8,19202,391.4,10.3
dataflowAPI/rose/util/StringUtility.h,9,0,0.0,42,0,0.0,3,0,0.0,1,2.0,3.8,0.6,3,7,14,6,10,19,6,0,14274,0,0,14274,36.8,1.6
dyninstAPI_RT/src/RTlinux.c,196,0,0.0,108,0,0.0,19,0,0.0,2,3.5,14.5833333333333,1.08333333333333,4,10,41,12,12,32,40,183,48,6,1,47,79.2,3.6
dyninstAPI/src/Relocation/Widgets/Widget.h,8,0,0.0,9,0,0.0,3,0,0.0,18,2.0,1.200000000000003,0.6000000000000003,0,10,3,0,10,10,0,0,9204,0,0,9204,6.0,1.0
dyninstAPI/src/Relocation/Widgets/StackModWidget.h,15,0,0.0,10,0,0.0,4,0,0.0,0,2.25,6.083333333333333,1.5833333333333333,5,12,24,8,12,20,36,0,10142,0,0,10142,6.0,1.0
dyninstAPI/src/Relocation/Widgets/RelDataWidget.h,10,0,0.0,8,0,0.0,4,0,0.0,1,2.1428571428571415,4.785714285714286,1.2857142857142843,6,14,22,8,14,28,44,0,10142,0,0,10142,8.0,1.0
dyninstAPI/src/Relocation/Widgets/PCWidget.h,19,0,0.0,14,0,0.0,5,0,0.0,0,2.7500000000000027,11.437499999999996,2.0625000000000027,11,15,60,11,16,40,100,0,10142,0,0,10142,8.0,1.0
dyninstAPI/src/Relocation/Transformers/Movement-analysis.h,10,0,0.0,4,0,0.0,7,0,0.0,0,3.9655172413793083,18.620689655172395,1.8275862068965536,17,28,173,12,29,68,249,0,12960,0,0,12960,8.0,1.0
dyninstAPI/src/Parsing.C,137,0,0.0,98,0,0.0,25,0,0.0,1,2.0,3.0,0.6666666666666666,2,5,5,1,6,11,5,0,11979,0,0,11979,40.0,1.6
dyninstAPI/src/LinearVariable.h,34,0,0.0,68,0,0.0,6,0,0.0,0,3.18181818181818,6.318181818181817,1.090909090909091,0,12,35,5,22,47,0,0,11557,0,0,11557,50.6,2.3
dyninstAPI/src/inst-x86.h,3,0,0.0,0,0,,0,0,,4,2.0,1.0,1.0000000000000002,1,3,1,4,4,10,1,0,11,0,0,11,4.0,1.0
dyninstAPI/src/image.C,750,0,0.0,1236,0,0.0,60,0,0.0,19,3.7529411764705904,17.964705882352945,0.8588235294117642,35,54,439,43,85,275,1658,0,14523,1,0,14523,312.79999999999995,4.6
dyninstAPI/src/Relocation/Transformers/Movement-analysis.C,322,0,0.0,589,0,0.0,26,0,0.0,0,3.33333333333333,9.0,1.16666666666667,3,6,29,3,6,9,18,0,13112,0,0,13112,135.0,5.0
dyninstAPI/src/Relocation/Transformers/Movement-adhoc.C,347,0,0.0,797,0,0.0,12,0,0.0,1,2.6249999999999987,5.750000000000001,0.8749999999999998,0,8,12,3,8,8,0,0,12839,1,0,12839,106.6,8.2
dynC_API/h/snippetGen.h,11,0,0.0,52,0,0.0,2,0,0.0,2,5.70588235294118,23.7647058823529,1.23529411764706,12,3,87,8,17,100,36,0,10361,0,0,10361,7.0,1.0
dataflowAPI/src/SymEvalVisitors.h,16,0,0.0,8,0,0.0,12,0,0.0,0,3.1153846153846154,8.461538461538455,0.9999999999999981,9,26,119,4,26,38,117,0,15798,0,0,15798,14.0,1.0
dyninstAPI/src/Relocation/CFG/RelocEdge.h,10,0,0.0,40,0,0.0,0,0,,13,2.6,3.1,0.9,1,7,9,5,10,16,5,0,11068,0,0,11068,8.0,1.0
dyninstAPI/src/pcEventMuxer.h,1,0,0.0,18,0,0.0,0,0,,2,3.7500000000000027,15.750000000000007,0.7812499999999999,9,13,57,11,32,86,62,0,10467,0,0,10467,1.0,1.0
dyninstAPI/src/Parsing.h,3,0,0.0,6,0,0.0,2,0,0.0,0,2.5,8.461538461538462,1.6923076923076923,18,21,59,7,26,69,192,0,8983,0,0,8983,7.199999999999999,1.2
symtabAPI/src/Object.h,43,2,0.047,4,0,0.0,40,1,0.025,2,3.0909090909090895,9.454545454545451,0.9999999999999997,3,7,42,5,11,25,9,0,9017,0,0,9017,42.0,1.0
symtabAPI/src/Object-elf.C,2169,1164,0.537,3071,969,0.316,85,38,0.447,4,5.5625,12.874999999999968,1.500000000000003,8,16,40,30,16,35,106,0,16144,6,0,16144,883.5000000000001,9.3
symtabAPI/src/LinkMap.h,7,0,0.0,26,0,0.0,1,0,0.0,4,5.0,23.0,2.0,2,4,117,54,9,56,6,0,10337,0,0,10337,5.0,5.0
symtabAPI/src/indexed_symbols.hpp,78,42,0.5379999999999999,160,26,0.162,3,2,0.667,0,2.5,7.333333333333333,0.4999999999999997,4,3,36,6,12,49,5,0,7777,0,0,7777,18.0,1.5
symtabAPI/src/emitElfStatic.h,1,0,0.0,4,0,0.0,0,0,,0,5.698113207547172,34.33962264150939,2.8301886792452797,18,16,519,4,53,271,164,0,10618,0,0,10618,3.0,1.0
common/h/Buffer.h,14,0,0.0,14,0,0.0,4,0,0.0,3,2.1249999999999987,3.0624999999999982,0.5312499999999997,0,18,8,6,32,63,0,0,10831,0,0,10831,15.400000000000002,1.1
