filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
src/sparse/CompressedSparseMatrix.cpp,201,112,0.557,264,87,0.33,124,17,0.1369999999999999,0,2,3.0,2.0,0,1,3,0,1,1,0,0,8891,0,0,8891,74.2,5.3
src/sparse/CSRMatrix.cpp,566,210,0.371,825,160,0.1939999999999999,456,46,0.1009999999999999,2,2,1.57142857142857,1.0,1,7,5,0,7,13,7,0,11547,0,0,11547,396.0,9.0
src/sparse/fronts/FrontBLR.hpp,3,1,0.3329999999999999,2,0,0.0,36,2,0.0559999999999999,0,'5.55172413793103',21.2413793103448,2.89655172413793,8,29,243,13,29,71,232,0,10340,0,0,10340,3.0,1.0
src/sparse/fronts/FrontDense.hpp,5,4,0.8,4,1,0.25,24,3,0.125,1,'4.54838709677419',13.1935483870968,3.54838709677419,7,30,44,8,31,80,210,0,12161,0,0,12161,2.0,1.0
src/sparse/fronts/FrontFactory.cpp,39,23,0.59,68,19,0.2789999999999999,12,3,0.25,2,'3.52380952380952',8.52380952380952,5.95238095238095,2,13,105,0,21,47,26,0,12173,0,0,12173,76.0,38.0
src/sparse/fronts/FrontFactory.hpp,15,14,0.933,6,4,0.667,9,4,0.444,1,2,1.5,0.5,0,2,2,5,2,2,0,0,4005,0,0,4005,37.4,3.4
src/sparse/fronts/FrontHSS.hpp,3,1,0.3329999999999999,2,0,0.0,36,2,0.0559999999999999,0,'4.12903225806452',15.6129032258065,2.35483870967742,7,31,99,14,31,78,217,0,10340,0,0,10340,3.0,1.0
src/sparse/MC64ad.cpp,1287,446,0.347,532,94,0.177,30,10,0.3329999999999999,0,'26.1111111111111',144.444444444444,8.61111111111111,2,8,577,0,18,65,16,0,10332,0,0,10332,328.9,29.9
src/sparse/ordering/MetisReordering.hpp,107,43,0.402,176,27,0.153,27,7,0.259,3,'3.09090909090909',18.7272727272727,6.27272727272727,6,7,74,0,11,31,42,0,9088,0,0,9088,25.3,2.3
src/sparse/ordering/minimum_degree/AMDReordering.hpp,48,0,0.0,44,0,0.0,7,0,0.0,2,'3.14285714285714',10.5714285714286,6.14285714285714,4,4,23,0,7,21,16,0,8,0,0,8,13.8,2.3
src/sparse/ordering/minimum_degree/MMDReordering.hpp,34,0,0.0,42,0,0.0,7,0,0.0,2,'2.85714285714286',8.14285714285714,5.42857142857143,4,4,21,0,7,21,16,0,8,0,0,8,12.0,2.0
src/sparse/ordering/RCMReordering.hpp,31,0,0.0,42,0,0.0,6,0,0.0,2,'3.6',8.4,4.0,4,4,19,0,5,13,16,0,5,0,0,5,12.0,3.0
src/sparse/SeparatorTree.cpp,404,213,0.527,762,203,0.266,48,22,0.4579999999999999,14,'4.55555555555556',13.5555555555556,2.94444444444444,2,14,141,0,18,33,28,0,11195,0,0,11195,141.10000000000002,8.3
src/sparse/SeparatorTree.hpp,17,13,0.765,0,0,,24,8,0.3329999999999999,0,2,4.0,4.0,0,1,4,4,1,1,0,0,7955,0,0,7955,7.0,1.0
src/structured/ClusterTree.hpp,22,21,0.955,14,10,0.7140000000000001,5,5,1.0,14,3,6.91304347826087,1.17391304347826,2,5,19,2,23,57,10,0,10288,0,0,10288,48.0,2.0
src/structured/StructuredMatrix.cpp,235,0,0.0,492,0,0.0,56,0,0.0,2,'2.73529411764706',6.77450980392157,4.58823529411765,7,99,118,0,102,180,693,0,10419,0,0,10419,220.8,9.6
src/structured/StructuredMatrix.hpp,21,1,0.048,24,0,0.0,32,1,0.031,9,2,3.38888888888889,0.777777777777778,0,18,9,0,18,18,0,0,10296,0,0,10296,7.700000000000001,1.1
src/StrumpackOptions.cpp,452,54,0.119,539,51,0.095,10,5,0.5,7,'6.3',8.2,0.7,0,10,18,0,10,10,0,0,11331,0,0,11331,148.0,18.5
src/StrumpackOptions.hpp,298,85,0.285,127,14,0.11,477,73,0.153,2,2,6.91452991452991,0.427350427350427,0,117,327,49,117,117,0,0,11236,0,0,11236,184.5,1.5
src/StrumpackSparseSolver.hpp,6,4,0.667,0,0,,72,12,0.1669999999999999,9,2,12.5217391304348,1.65217391304348,0,23,116,10,23,23,0,0,11464,0,0,11464,6.0,1.0
src/StrumpackSparseSolverC.cpp,177,0,0.0,780,0,0.0,82,0,0.0,1,'2.79268292682927',2.59756097560976,1.75609756097561,4,81,29,0,82,110,324,0,12161,0,0,12161,208.8,2.4
test/test_BLR_seq.cpp,66,58,0.879,154,78,0.506,3,2,0.667,0,7,86.0,2.0,10,1,158,0,2,30,10,0,11373,0,1,11372,19.0,9.5
test/test_HSS_seq.cpp,184,146,0.7929999999999999,495,214,0.432,3,2,0.667,0,19,118.5,2.0,8,1,223,0,2,35,8,0,11436,0,1,11435,42.0,21.0
test/test_matrix_IO.cpp,114,61,0.535,313,99,0.316,3,2,0.667,0,'13.5',77.0,2.0,8,1,140,0,2,21,8,0,11423,0,1,11422,31.0,15.5
test/test_sparse_seq.cpp,56,42,0.75,98,38,0.3879999999999999,7,5,0.7140000000000001,0,5,27.0,2.33333333333333,5,2,41,0,3,16,10,0,10333,0,0,10333,12.9,4.3
test/test_SPD_mixedPrecision.cpp,103,94,0.913,186,89,0.478,5,5,1.0,0,'3.5',39.0,3.0,9,3,76,0,4,32,27,0,10361,0,0,10361,12.0,3.0
test/test_SPD_seq.cpp,60,45,0.75,106,42,0.396,7,5,0.7140000000000001,0,5,28.3333333333333,2.33333333333333,5,2,44,0,3,16,10,0,10335,0,0,10335,12.9,4.3
src/HSS/HSSExtra.hpp,48,41,0.8540000000000001,42,25,0.595,37,9,0.243,6,2.076923076923077,4.6923076923076925,1.0769230769230775,4,10,15,48,13,39,6,0,8,0,0,8,23.4,1.8
src/HSS/HSSMatrix.sketch.hpp,367,297,0.809,488,205,0.42,148,36,0.243,5,1.0588235294117647,13.333333333333329,1.4313725490196076,11,11,90,23,51,215,23,0,10534,0,0,10534,173.4,3.4
src/kernel/Kernel.hpp,60,0,0.0,50,0,0.0,34,0,0.0,4,1.826086956521739,6.60869565217391,1.6956521739130428,11,22,54,8,23,44,23,0,358,0,0,358,50.400000000000006,2.1
src/misc/Triplet.hpp,12,0,0.0,0,0,,66,0,0.0,0,2.0,1.3333333333333346,1.4444444444444444,0,9,2,11,9,9,0,0,0,0,0,0,9.0,1.0
src/sparse/CompressedSparseMatrix.hpp,74,45,0.608,50,17,0.34,360,50,0.139,17,0.1839080459770115,7.954022988505759,2.1034482758620707,10,70,116,19,87,165,310,0,7973,0,0,7973,52.8,1.6
src/misc/RandomWrapper.hpp,51,18,0.353,64,9,0.141,63,7,0.111,1,1.7,3.65,1.05,2,16,23,2,20,33,9,0,11356,0,0,11356,26.6,1.9
src/misc/Tools.hpp,65,65,1.0,40,30,0.75,46,12,0.261,14,1.9090909090909092,9.636363636363628,1.4545454545454555,3,9,28,1,11,19,9,0,10372,0,0,10372,57.6,3.6
src/BLR/BLRTile.hpp,12,1,0.083,12,0,0.0,12,1,0.083,2,0.0,5.153153153153149,2.44144144144144,15,83,21,3,111,441,626,0,5305,0,0,5305,6.0,2.0
src/BLR/BLRMatrix.hpp,23,23,1.0,10,3,0.3,40,10,0.25,9,0.0,12.836363636363636,2.527272727272725,9,78,297,10,110,297,295,0,9143,0,0,9143,11.0,1.0
src/structured/StructuredMatrixC.cpp,242,0,0.0,294,0,0.0,52,0,0.0,3,0.0,9.25,3.08333333333333,5,34,18,1,36,100,170,0,11141,0,0,11141,129.6,1.8
src/kernel/Kernel.cpp,59,0,0.0,56,0,0.0,16,0,0.0,3,0.13333333333333333,7.466666666666668,3.6000000000000023,4,15,26,4,15,37,56,0,366,0,0,366,27.0,1.5
src/StrumpackSparseSolverMixedPrecision.hpp,5,2,0.4,0,0,,30,2,0.067,4,0.0,7.2,1.95,5,19,66,4,20,58,95,0,11464,0,0,11464,5.0,1.0
src/structured/StructuredOptions.hpp,53,32,0.604,31,1,0.032,77,20,0.26,13,1.7391304347826086,6.3478260869565215,0.4782608695652173,1,23,70,8,23,24,3,0,5290,0,0,5290,29.9,1.3
src/sparse/ordering/GeometricReordering.cpp,63,0,0.0,54,0,0.0,15,0,0.0,2,0.0,7.71428571428571,8.85714285714286,5,13,64,5,14,33,65,0,4846,0,0,4846,17.0,8.5
src/SparseSolverBase.hpp,7,0,0.0,0,0,,60,0,0.0,20,2.0,12.6122448979592,1.26530612244898,0,49,151,9,49,49,0,0,11464,0,0,11464,5.0,1.0
src/sparse/ordering/ANDSparspak.cpp,155,0,0.0,130,0,0.0,15,0,0.0,3,0.2222222222222222,27.11111111111111,4.777777777777778,4,5,83,2,9,28,16,0,10221,0,0,10221,53.0,10.6
src/dense/BLASLAPACKWrapper.hpp,97,47,0.485,122,31,0.254,48,8,0.1669999999999999,0,,,,0,0,0,0,0,0,0,0,11101,0,0,11101,145.20000000000002,2.2
src/dense/DenseMatrix.hpp,102,74,0.725,62,33,0.532,173,49,0.283,74,1.6842105263157894,7.610526315789474,1.6210526315789469,3,95,26,4,95,102,45,0,11231,0,0,11231,71.39999999999999,1.7
src/sparse/EliminationTree.hpp,4,1,0.25,0,0,,36,3,0.083,11,0.0,11.750000000000007,1.0833333333333313,6,29,73,9,36,83,96,0,7973,0,0,7973,3.0,1.0
