filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
include/diy/io/numpy.hpp,87,78,0.897,140,61,0.436,13,10,0.769,2,3.125,14.125,1.25,11,5,47,1,8,35,55,0,15963,0,0,15963,36.4,1.4
include/diy/io/shared.hpp,28,0,0.0,38,0,0.0,3,0,0.0,0,3.66666666666667,12.3333333333333,1.0,3,2,32,3,3,14,6,0,14005,0,0,14005,8.100000000000001,2.7
include/diy/io/utils.hpp,23,19,0.826,10,5,0.5,5,4,0.8,0,2.625,14.0,1.375,1,7,40,0,8,11,7,0,28,0,0,28,23.2,2.9
include/diy/mpi/collectives.cpp,36,19,0.528,0,0,,9,5,0.556,17,2.08333333333333,11.25,5.83333333333333,4,3,14,0,12,50,12,0,18,0,0,18,24.0,2.0
include/diy/mpi/communicator.hpp,17,13,0.765,2,1,0.5,19,8,0.421,43,2.14814814814815,4.66666666666667,1.2962962962963,4,10,13,4,27,73,40,0,7904,0,0,7904,17.0,1.0
include/diy/mpi/config.hpp,5,5,1.0,0,0,,9,9,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,420,0,0,420,0.0,0.0
include/diy/mpi/datatypes.cpp,8,4,0.5,0,0,,8,4,0.5,0,2.0,3.4,0.8,2,5,4,0,5,12,10,0,0,0,0,0,0.0,0.0
include/diy/mpi/mpi_cast.hpp,7,6,0.857,0,0,,16,14,0.875,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6,0,0,6,0.0,0.0
include/diy/mpi/operations.cpp,11,7,0.636,7,3,0.429,1,1,1.0,6,8.0,15.0,1.0,0,1,15,0,1,1,0,0,8802,0,0,8802,7.0,7.0
include/diy/mpi/optional.hpp,19,4,0.211,8,1,0.125,11,3,0.273,0,2.4,2.2,0.3,0,2,10,2,10,21,0,0,7,0,0,7,16.900000000000002,1.3
include/diy/mpi/point-to-point.cpp,17,0,0.0,0,0,,5,0,0.0,4,2.0,7.78571428571429,4.78571428571429,6,6,11,2,14,60,36,0,0,0,0,0,14.0,2.0
include/diy/mpi/status.hpp,4,2,0.5,0,0,,4,2,0.5,6,2.0,3.2,0.3,2,9,11,1,10,14,18,0,7788,0,0,7788,4.0,1.0
include/diy/mpi/window.cpp,30,27,0.9,0,0,,10,9,0.9,23,2.05555555555556,10.0555555555556,3.11111111111111,5,18,14,1,18,44,90,0,3713,0,0,3713,37.8,2.1
include/diy/mpi/window.hpp,53,49,0.925,8,5,0.625,12,11,0.917,2,2.0,4.43478260869565,1.60869565217391,0,23,16,3,23,23,0,0,9107,0,0,9107,23.1,1.1
include/diy/partners/all-reduce.hpp,15,15,1.0,6,6,1.0,9,9,1.0,5,2.22222222222222,3.22222222222222,2.22222222222222,3,3,7,0,9,28,9,0,17720,0,0,17720,11.7,1.3
