filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NMC,NMCI,NMCE,WMC,AMC,NSM
HDF5Examples/C/H5G/h5ex_g_phase.c,50,42,0.84,24,13,0.542,1,1,1.0,0,12,110.0,1.0,10,1,110,0,1,15,10,43,0,0,10,13.0,13.0,10
HDF5Examples/C/H5G/h5ex_g_visit.c,31,27,0.871,6,4,0.667,3,3,1.0,0,'3.33333333333333',25.6666666666667,3.0,4,1,33,0,3,12,4,44,0,0,9,9.0,3.0,9
HDF5Examples/C/H5T/h5ex_t_array.c,64,64,1.0,28,22,0.7859999999999999,1,1,1.0,0,10,149.0,1.0,9,1,149,0,1,20,9,72,0,0,6,9.0,9.0,6
HDF5Examples/C/H5T/h5ex_t_arrayatt.c,71,71,1.0,32,24,0.75,1,1,1.0,0,10,160.0,1.0,10,1,160,0,1,23,10,75,0,0,6,9.0,9.0,6
HDF5Examples/C/H5T/h5ex_t_bit.c,50,50,1.0,22,16,0.727,1,1,1.0,0,7,116.0,1.0,8,1,116,0,1,20,8,56,0,0,6,6.0,6.0,6
HDF5Examples/C/H5T/h5ex_t_bitatt.c,56,56,1.0,26,18,0.6920000000000001,1,1,1.0,0,7,126.0,1.0,9,1,126,0,1,23,9,59,0,0,6,6.0,6.0,6
HDF5Examples/C/H5T/h5ex_t_cmpdatt.c,71,71,1.0,34,18,0.529,1,1,1.0,0,3,144.0,1.0,13,1,144,0,1,32,13,62,0,0,4,2.0,2.0,4
HDF5Examples/C/H5T/h5ex_t_commit.c,35,35,1.0,22,12,0.545,1,1,1.0,0,4,97.0,1.0,6,1,97,0,1,16,6,54,0,0,7,4.0,4.0,7
HDF5Examples/C/H5T/h5ex_t_cpxcmpdatt.c,143,143,1.0,58,34,0.586,1,1,1.0,0,7,273.0,1.0,23,1,273,0,1,49,23,118,0,0,6,6.0,6.0,6
HDF5Examples/C/H5T/h5ex_t_enum.c,53,53,1.0,28,20,0.7140000000000001,1,1,1.0,0,8,138.0,1.0,10,1,138,0,1,24,10,71,0,0,6,7.0,7.0,6
HDF5Examples/C/H5T/h5ex_t_enumatt.c,59,59,1.0,32,22,0.688,1,1,1.0,0,8,148.0,1.0,11,1,148,0,1,27,11,74,0,0,6,7.0,7.0,6
HDF5Examples/C/H5T/h5ex_t_float.c,40,40,1.0,22,16,0.727,1,1,1.0,0,7,109.0,1.0,8,1,109,0,1,18,8,59,0,0,6,6.0,6.0,6
HDF5Examples/C/H5T/h5ex_t_floatatt.c,46,46,1.0,26,18,0.6920000000000001,1,1,1.0,0,7,120.0,1.0,9,1,120,0,1,21,9,62,0,0,6,6.0,6.0,6
HDF5Examples/C/H5T/h5ex_t_int.c,39,39,1.0,22,16,0.727,1,1,1.0,0,7,108.0,1.0,8,1,108,0,1,18,8,58,0,0,6,6.0,6.0,6
HDF5Examples/C/H5T/h5ex_t_intatt.c,45,45,1.0,26,18,0.6920000000000001,1,1,1.0,0,7,118.0,1.0,9,1,118,0,1,21,9,61,0,0,6,6.0,6.0,6
HDF5Examples/C/H5T/h5ex_t_objref.c,67,61,0.91,18,9,0.5,1,1,1.0,0,9,185.0,1.0,15,1,185,0,1,29,15,69,0,0,3,15.0,15.0,3
HDF5Examples/C/H5T/h5ex_t_objrefatt.c,74,68,0.919,22,11,0.5,1,1,1.0,0,9,197.0,1.0,16,1,197,0,1,31,16,73,0,0,3,15.0,15.0,3
HDF5Examples/C/H5T/h5ex_t_opaque.c,48,48,1.0,10,9,0.9,1,1,1.0,0,6,115.0,1.0,10,1,115,0,1,25,10,54,0,0,6,6.0,6.0,6
HDF5Examples/C/H5T/h5ex_t_opaqueatt.c,54,54,1.0,14,11,0.7859999999999999,1,1,1.0,0,6,125.0,1.0,11,1,125,0,1,28,11,57,0,0,6,6.0,6.0,6
HDF5Examples/C/H5T/h5ex_t_regref.c,92,83,0.902,36,19,0.528,1,1,1.0,0,19,219.0,1.0,16,1,219,0,1,31,16,72,0,0,3,18.0,18.0,3
HDF5Examples/C/H5T/h5ex_t_regrefatt.c,100,90,0.9,42,22,0.524,1,1,1.0,0,21,238.0,1.0,17,1,238,0,1,36,17,76,0,0,3,20.0,20.0,3
HDF5Examples/C/H5T/h5ex_t_string.c,45,45,1.0,18,11,0.611,1,1,1.0,0,4,122.0,1.0,9,1,122,0,1,23,9,66,0,0,5,3.0,3.0,5
HDF5Examples/C/H5T/h5ex_t_stringatt.c,51,51,1.0,22,13,0.591,1,1,1.0,0,4,132.0,1.0,10,1,132,0,1,26,10,69,0,0,5,3.0,3.0,5
HDF5Examples/C/H5T/h5ex_t_vlen.c,56,56,1.0,24,17,0.708,1,1,1.0,0,7,124.0,1.0,12,1,124,0,1,23,12,58,0,0,3,6.0,6.0,3
HDF5Examples/C/H5T/h5ex_t_vlenatt.c,62,62,1.0,28,19,0.679,1,1,1.0,0,7,134.0,1.0,13,1,134,0,1,26,13,61,0,0,3,6.0,6.0,3
HDF5Examples/C/H5T/h5ex_t_vlstring.c,39,39,1.0,16,9,0.562,1,1,1.0,0,3,105.0,1.0,10,1,105,0,1,23,10,58,0,0,4,2.0,2.0,4
HDF5Examples/C/H5T/h5ex_t_vlstringatt.c,45,45,1.0,20,11,0.55,1,1,1.0,0,3,115.0,1.0,11,1,115,0,1,26,11,62,0,0,4,2.0,2.0,4
HDF5Examples/C/HL/h5ex_ds1.c,41,27,0.659,24,12,0.5,1,1,1.0,0,26,80.0,1.0,7,1,80,0,1,12,7,31,0,0,1,13.0,13.0,1
HDF5Examples/C/HL/h5ex_image1.c,23,22,0.957,8,6,0.75,1,1,1.0,0,5,46.0,1.0,3,1,46,1,1,8,3,17,0,0,0,4.0,4.0,0
HDF5Examples/C/HL/h5ex_image2.c,76,60,0.789,28,15,0.536,2,2,1.0,0,8,65.0,2.0,7,1,71,1,2,19,7,51,0,0,18,12.0,6.0,18
HDF5Examples/C/HL/h5ex_lite1.c,9,9,1.0,4,2,0.5,1,1,1.0,0,2,17.0,1.0,5,1,17,0,1,7,5,14,0,0,0,1.0,1.0,0
HDF5Examples/C/HL/h5ex_lite2.c,18,18,1.0,4,4,1.0,1,1,1.0,0,4,30.0,1.0,6,1,30,0,1,9,6,16,0,0,0,3.0,3.0,0
HDF5Examples/C/HL/h5ex_lite3.c,20,20,1.0,8,5,0.625,1,1,1.0,0,3,47.0,1.0,9,1,47,0,1,14,9,26,0,0,4,2.0,2.0,4
HDF5Examples/C/HL/h5ex_packet_table_FL.c,44,34,0.773,24,14,0.583,1,1,1.0,0,18,76.0,1.0,2,1,76,0,1,10,2,32,0,0,3,10.0,10.0,3
HDF5Examples/C/HL/h5ex_table_01.c,34,34,1.0,24,13,0.542,1,1,1.0,0,3,83.0,1.0,6,1,83,0,1,11,6,39,0,0,2,2.0,2.0,2
HDF5Examples/C/HL/h5ex_table_02.c,36,36,1.0,24,13,0.542,1,1,1.0,0,3,76.0,1.0,6,1,76,0,1,12,6,30,0,0,2,2.0,2.0,2
HDF5Examples/C/HL/h5ex_table_03.c,39,39,1.0,24,13,0.542,1,1,1.0,0,3,76.0,1.0,6,1,76,0,1,12,6,30,0,0,2,2.0,2.0,2
HDF5Examples/C/HL/h5ex_table_04.c,50,50,1.0,24,13,0.542,1,1,1.0,0,3,108.0,1.0,6,1,108,0,1,12,6,34,0,0,2,2.0,2.0,2
HDF5Examples/C/HL/h5ex_table_05.c,54,54,1.0,24,13,0.542,1,1,1.0,0,3,102.0,1.0,6,1,102,0,1,12,6,33,0,0,2,2.0,2.0,2
HDF5Examples/C/HL/h5ex_table_06.c,28,28,1.0,20,10,0.5,1,1,1.0,0,2,56.0,1.0,6,1,56,0,1,11,6,27,0,0,2,1.0,1.0,2
HDF5Examples/C/HL/h5ex_table_07.c,34,34,1.0,20,10,0.5,1,1,1.0,0,2,69.0,1.0,5,1,69,0,1,11,5,28,0,0,2,1.0,1.0,2
HDF5Examples/C/HL/h5ex_table_08.c,44,44,1.0,24,13,0.542,1,1,1.0,0,3,87.0,1.0,6,1,87,0,1,13,6,32,0,0,2,2.0,2.0,2
HDF5Examples/C/HL/h5ex_table_09.c,47,47,1.0,24,13,0.542,1,1,1.0,0,3,89.0,1.0,6,1,89,0,1,13,6,31,0,0,2,2.0,2.0,2
HDF5Examples/C/HL/h5ex_table_10.c,41,41,1.0,24,13,0.542,1,1,1.0,0,3,82.0,1.0,6,1,82,0,1,13,6,31,0,0,2,2.0,2.0,2
HDF5Examples/C/HL/h5ex_table_11.c,35,35,1.0,24,12,0.5,1,1,1.0,0,2,73.0,1.0,6,1,73,0,1,12,6,30,0,0,2,1.0,1.0,2
HDF5Examples/C/HL/h5ex_table_12.c,30,30,1.0,20,10,0.5,1,1,1.0,0,2,65.0,1.0,5,1,65,0,1,11,5,29,0,0,2,1.0,1.0,2
HDF5Examples/C/TUTR/h5_attribute.c,114,114,1.0,50,33,0.66,2,2,1.0,0,6,122.5,2.5,12,1,177,0,2,48,12,114,0,0,13,10.0,5.0,13
HDF5Examples/C/TUTR/h5_chunk_read.c,75,75,1.0,26,18,0.6920000000000001,1,1,1.0,0,8,179.0,1.0,12,1,179,0,1,24,12,95,0,0,7,7.0,7.0,7
HDF5Examples/C/TUTR/h5_cmprss.c,52,48,0.923,27,16,0.593,1,1,1.0,0,7,95.0,1.0,9,1,95,0,1,24,9,32,0,0,5,6.0,6.0,5
HDF5Examples/C/TUTR/h5_compound.c,58,58,1.0,36,22,0.611,1,1,1.0,13,6,141.0,1.0,11,1,141,6,1,24,11,65,0,0,12,5.0,5.0,12
HDF5Examples/C/TUTR/h5_crtatt.c,18,18,1.0,8,4,0.5,1,1,1.0,0,2,40.0,1.0,7,1,40,0,1,15,7,25,0,0,0,1.0,1.0,0
HDF5Examples/C/TUTR/h5_crtdat.c,14,14,1.0,4,2,0.5,1,1,1.0,0,2,28.0,1.0,6,1,28,2,1,12,6,21,0,0,0,1.0,1.0,0
HDF5Examples/C/TUTR/h5_crtgrp.c,8,8,1.0,0,0,,1,1,1.0,0,2,18.0,1.0,4,1,18,0,1,7,4,19,0,0,0,1.0,1.0,0
HDF5Examples/C/TUTR/h5_crtgrpar.c,12,12,1.0,0,0,,1,1,1.0,0,2,26.0,1.0,4,1,26,0,1,7,4,21,0,0,0,1.0,1.0,0
HDF5Examples/C/TUTR/h5_crtgrpd.c,31,31,1.0,26,17,0.654,1,1,1.0,0,6,66.0,1.0,7,1,66,0,1,15,7,31,0,0,0,5.0,5.0,0
HDF5Examples/C/TUTR/h5_debug_trace.c,52,49,0.942,30,20,0.667,1,1,1.0,0,6,84.0,2.0,10,1,84,0,1,20,10,46,0,0,21,5.0,5.0,21
HDF5Examples/C/TUTR/h5_drivers.c,33,33,1.0,16,9,0.562,3,3,1.0,0,'2.66666666666667',19.0,1.0,4,1,43,1,3,13,4,41,0,0,10,6.0,2.0,10
HDF5Examples/C/TUTR/h5_elink_unix2win.c,74,19,0.257,40,7,0.175,3,2,0.667,0,13,47.3333333333333,2.66666666666667,9,2,72,1,3,23,18,68,0,0,15,24.0,8.0,15
HDF5Examples/C/TUTR/h5_extend.c,64,64,1.0,26,15,0.5770000000000001,1,1,1.0,0,5,104.0,1.0,13,1,104,0,1,30,13,33,0,0,2,4.0,4.0,2
HDF5Examples/C/TUTR/h5_extend_write.c,59,59,1.0,24,12,0.5,1,1,1.0,0,2,150.0,1.0,13,1,150,0,1,24,13,83,0,0,0,1.0,1.0,0
HDF5Examples/C/TUTR/h5_extlink.c,180,163,0.906,34,17,0.5,11,11,1.0,0,'3.81818181818182',44.8181818181818,3.0,11,1,81,0,11,88,11,286,0,0,16,24.200000000000003,2.2,16
HDF5Examples/C/TUTR/h5_group.c,100,90,0.9,34,18,0.529,3,3,1.0,0,'5.66666666666667',71.6666666666667,3.0,12,1,134,0,3,39,12,99,0,0,15,14.1,4.7,15
HDF5Examples/C/TUTR/h5_interm_group.c,36,36,1.0,14,8,0.5710000000000001,1,1,1.0,0,6,74.0,1.0,8,1,74,0,1,15,8,39,0,0,1,5.0,5.0,1
HDF5Examples/C/TUTR/h5_mount.c,41,41,1.0,18,13,0.722,1,1,1.0,0,6,98.0,1.0,8,1,98,0,1,22,8,57,0,0,2,5.0,5.0,2
HDF5Examples/C/TUTR/h5_rdwt.c,14,14,1.0,16,10,0.625,1,1,1.0,0,4,29.0,1.0,4,1,29,0,1,10,4,21,0,0,0,3.0,3.0,0
HDF5Examples/C/TUTR/h5_read.c,67,67,1.0,20,15,0.75,1,1,1.0,0,9,116.0,1.0,12,1,116,0,1,23,12,52,0,0,4,8.0,8.0,4
HDF5Examples/C/TUTR/h5_ref2reg_deprec.c,85,85,1.0,44,28,0.636,1,1,1.0,0,8,172.0,1.0,14,1,172,0,1,26,14,85,0,0,8,7.0,7.0,8
HDF5Examples/C/TUTR/h5_ref_compat.c,40,40,1.0,36,20,0.556,1,1,1.0,0,4,58.0,1.0,8,1,58,0,1,19,8,25,0,0,4,3.0,3.0,4
HDF5Examples/C/TUTR/h5_ref_extern.c,45,45,1.0,36,20,0.556,1,1,1.0,0,4,60.0,1.0,7,1,60,0,1,20,7,22,0,0,4,3.0,3.0,4
HDF5Examples/C/TUTR/h5_reference_deprec.c,55,55,1.0,26,13,0.5,1,1,1.0,0,5,116.0,1.0,9,1,116,0,1,25,9,60,0,0,6,4.0,4.0,6
HDF5Examples/C/TUTR/h5_select.c,117,117,1.0,34,22,0.647,1,1,1.0,0,7,305.0,1.0,13,1,305,0,1,26,13,175,0,0,2,6.0,6.0,2
HDF5Examples/C/TUTR/h5_shared_mesg.c,137,97,0.708,96,49,0.51,2,2,1.0,0,'40.5',139.5,1.5,11,1,177,1,2,26,11,149,0,0,2,41.0,20.5,2
HDF5Examples/C/TUTR/h5_subset.c,69,69,1.0,40,29,0.725,1,1,1.0,0,11,111.0,1.0,10,1,111,0,1,22,10,29,0,0,8,10.0,10.0,8
HDF5Examples/C/TUTR/h5_write.c,24,24,1.0,14,9,0.643,1,1,1.0,0,4,66.0,1.0,10,1,66,0,1,16,10,48,0,0,0,3.0,3.0,0
hl/src/H5DO.c,103,79,0.767,76,41,0.539,3,3,1.0,3,2,56.6666666666667,5.66666666666667,14,3,152,0,3,34,42,82,0,0,1,39.0,13.0,1
hl/src/H5DS.c,1359,829,0.61,1056,519,0.491,12,12,1.0,6,'3.75',190.333333333333,2.75,20,4,565,0,12,263,80,623,0,0,31,488.4,40.7,31
hl/src/H5IM.c,545,319,0.585,378,175,0.4629999999999999,14,13,0.929,8,'2.14285714285714',66.2857142857143,3.64285714285714,11,9,147,0,14,179,99,319,0,0,17,190.4,13.6,17
hl/src/H5LD.c,276,251,0.909,167,123,0.737,9,9,1.0,4,'10.4444444444444',49.3333333333333,2.66666666666667,11,2,155,0,9,84,22,190,0,0,16,78.3,8.7,16
hl/src/H5TB.c,1875,1297,0.6920000000000001,1502,762,0.507,24,24,1.0,3,'47.75',124.708333333333,6.375,22,4,438,0,24,485,88,850,0,0,26,753.5999999999999,31.4,26
hl/test/test_ds.c,2978,1815,0.609,2125,977,0.46,57,54,0.947,0,'32.0526315789474',86.7719298245614,3.47368421052632,25,4,1199,0,57,573,100,1027,0,0,336,1037.4,18.2,336
hl/test/test_dset_append.c,720,476,0.6609999999999999,768,423,0.551,11,11,1.0,0,'24.7272727272727',99.7272727272727,1.27272727272727,14,1,142,0,11,180,14,281,0,0,23,259.6,23.6,23
hl/test/test_file_image.c,259,198,0.764,252,156,0.619,2,2,1.0,0,'44.5',261.5,2.0,14,1,494,0,2,34,14,152,0,0,30,95.0,47.5,30
hl/test/test_h5do_compat.c,127,89,0.701,88,45,0.511,4,4,1.0,0,'11.75',52.0,1.0,14,1,81,0,4,43,14,76,0,0,8,32.0,8.0,8
hl/test/test_lite.c,1355,842,0.621,1218,636,0.522,17,17,1.0,0,'51.3529411764706',140.588235294118,1.05882352941176,15,1,600,0,17,208,15,475,0,0,225,498.1,29.3,225
hl/test/test_packet_vlen.c,1029,636,0.618,666,324,0.486,16,16,1.0,0,'30.9375',95.4375,1.5,15,1,183,1,16,239,15,353,0,0,60,302.4,18.9,60
hl/tools/h5watch/extend_dset.c,231,0,0.0,164,0,0.0,3,0,0.0,0,'40.6666666666667',115.666666666667,3.0,20,1,160,0,3,85,20,80,0,0,33,75.9,25.3,33
hl/tools/h5watch/h5watch.c,471,210,0.446,219,93,0.425,10,6,0.6,0,'13.6',73.5,2.4,22,1,166,14,10,126,22,220,0,0,65,107.0,10.7,65
hl/tools/h5watch/h5watchgentest.c,207,130,0.628,242,125,0.517,2,2,1.0,0,'63.5',133.5,4.0,17,1,206,0,2,41,17,58,0,0,3,69.0,34.5,3
src/H5A.c,942,673,0.7140000000000001,1904,833,0.4379999999999999,53,41,0.774,102,'3.39622641509434',29.9811320754717,5.67924528301887,22,22,53,0,53,431,484,967,0,0,1073,307.4,5.8,1073
src/H5AC.c,780,641,0.8220000000000001,1904,918,0.482,52,47,0.904,107,'2.13207547169811',31.8867924528302,2.07547169811321,25,46,164,2,53,483,1150,951,0,0,1115,327.6,6.3,1115
src/H5ACdbg.c,69,30,0.435,196,42,0.214,7,3,0.429,7,2,16.7142857142857,2.42857142857143,4,7,19,0,7,32,28,184,0,0,176,9.8,1.4,176
src/H5ACproxy_entry.c,184,139,0.755,429,200,0.466,12,10,0.833,28,'3.4',25.4,2.2,9,12,109,1,15,82,108,224,0,0,302,69.6,5.8,302
src/H5Adeprec.c,120,95,0.792,200,91,0.455,5,5,1.0,0,'7.4',39.2,2.8,14,5,49,0,5,62,70,196,0,0,167,37.0,7.4,167
src/H5Atest.c,27,22,0.815,54,25,0.4629999999999999,2,2,1.0,1,'4.5',24.0,1.5,9,2,31,0,2,17,18,70,0,0,85,8.0,4.0,85
src/H5B2.c,673,488,0.725,960,536,0.5579999999999999,17,17,1.0,1,'12.5555555555556',68.5,3.27777777777778,18,16,244,15,18,230,288,495,0,0,543,239.7,14.1,543
src/H5B2cache.c,453,405,0.894,773,403,0.521,21,21,1.0,9,5,29.7,2.9,19,30,108,3,30,199,570,400,0,0,519,119.7,5.7,519
src/H5B2dbg.c,144,0,0.0,190,0,0.0,3,0,0.0,1,'6.33333333333333',75.0,8.66666666666667,15,3,87,0,3,72,45,113,0,0,201,24.0,8.0,201
src/H5B2hdr.c,256,213,0.8320000000000001,470,254,0.54,12,12,1.0,1,'5.625',29.4375,1.5625,17,12,118,0,16,142,204,239,0,0,376,80.4,6.7,376
src/H5B2int.c,983,808,0.8220000000000001,918,450,0.49,15,13,0.867,9,'2.125',110.3125,4.625,14,6,414,0,16,222,84,468,0,0,673,226.5,15.1,673
src/H5B2internal.c,629,388,0.617,826,391,0.473,9,8,0.889,8,'2.3',115.9,6.4,15,3,280,0,10,167,45,406,0,0,402,247.5,22.5,402
src/H5B2leaf.c,425,340,0.8,596,345,0.579,10,10,1.0,1,13,69.6363636363636,4.81818181818182,19,3,140,0,11,189,57,325,0,0,380,152.39999999999998,12.7,380
src/H5B2stat.c,23,22,0.957,56,33,0.589,2,2,1.0,9,2,23.5,2.0,6,2,34,0,2,18,12,70,0,0,79,5.0,2.5,79
src/H5Bcache.c,142,120,0.845,232,115,0.496,5,5,1.0,4,'5.85714285714286',33.5714285714286,3.0,11,7,108,1,7,56,77,120,0,0,195,34.0,6.8,195
src/H5Bdbg.c,127,0,0.0,151,0,0.0,2,0,0.0,4,'13.5',103.5,5.5,13,2,124,0,2,45,26,73,0,0,137,36.0,18.0,137
src/H5C.c,600,515,0.858,946,510,0.539,13,12,0.923,9,2,71.6666666666667,2.13333333333333,16,10,256,1,15,298,160,455,0,0,471,211.9,16.3,471
src/H5Cdbg.c,671,128,0.191,798,189,0.237,14,4,0.286,8,2,73.1428571428571,2.71428571428571,11,14,321,0,14,215,154,326,0,0,434,210.6,11.7,434
src/H5Centry.c,1616,1226,0.759,5641,2924,0.518,31,28,0.903,10,'6.28125',112.125,2.4375,21,5,467,0,32,613,105,1341,0,0,1970,635.5,20.5,1970
src/H5Cepoch.c,40,0,0.0,200,0,0.0,10,0,0.0,2,2,5.05263157894737,3.15789473684211,2,19,11,1,19,28,38,60,0,0,169,10.0,1.0,169
src/H5checksum.c,113,111,0.982,198,91,0.46,7,7,1.0,31,'2.71428571428571',30.1428571428571,2.14285714285714,4,4,94,2,7,23,16,246,0,0,149,32.2,4.6,149
src/H5Cimage.c,1041,280,0.2689999999999999,1993,340,0.171,27,12,0.444,9,'8.07142857142857',75.9642857142857,2.10714285714286,25,7,255,0,28,421,175,1059,0,0,1049,272.7,10.1,1049
src/H5Cint.c,1002,777,0.775,1369,713,0.521,14,12,0.857,1,'16.1428571428571',150.857142857143,2.14285714285714,17,6,416,0,14,365,102,884,0,0,688,323.40000000000003,23.1,688
src/H5Clog.c,286,134,0.469,862,207,0.24,25,13,0.52,3,'4.2962962962963',24.5555555555556,3.11111111111111,10,24,70,0,27,202,240,343,0,0,472,90.0,3.6,472
src/H5Cprefetched.c,76,26,0.342,233,28,0.12,10,2,0.2,1,'2.78947368421053',8.89473684210526,3.15789473684211,6,19,60,1,19,43,114,96,0,0,193,25.0,2.5,193
src/H5Cquery.c,127,104,0.8190000000000001,416,175,0.421,9,7,0.778,6,2,22.4444444444444,3.44444444444444,8,9,52,0,9,56,72,160,0,0,193,37.8,4.2,193
src/H5D.c,971,707,0.728,1798,805,0.4479999999999999,47,38,0.809,3,'6.79591836734694',32.9591836734694,4.75510204081633,34,33,88,1,49,398,1122,944,0,0,1023,300.8,6.4,1023
src/H5dbg.c,40,0,0.0,50,0,0.0,1,0,0.0,4,2,67.0,6.0,4,1,67,0,1,5,4,60,0,0,83,11.0,11.0,83
src/H5Ddbg.c,15,14,0.933,32,16,0.5,1,1,1.0,1,5,28.0,1.0,6,1,28,0,1,7,6,50,0,0,68,4.0,4.0,68
src/H5Ddeprec.c,117,90,0.769,184,96,0.522,4,4,1.0,14,2,48.5,3.25,15,4,70,0,4,52,60,146,0,0,158,40.8,10.2,158
src/H5Dfill.c,279,238,0.853,373,213,0.5710000000000001,5,5,1.0,1,'9.66666666666667',55.8888888888889,2.55555555555556,16,7,201,0,9,103,112,196,0,0,346,80.0,16.0,346
src/H5Dio.c,568,465,0.8190000000000001,642,406,0.632,8,8,1.0,0,'21.8888888888889',135.555555555556,2.0,31,2,415,0,9,235,62,465,0,0,413,245.7,27.3,413
src/H5Dlayout.c,301,252,0.8370000000000001,358,204,0.57,7,7,1.0,1,'14.4285714285714',78.7142857142857,2.71428571428571,26,7,120,1,7,115,182,203,0,0,246,107.1,15.3,246
src/H5Dnone.c,154,122,0.792,413,136,0.3289999999999999,14,8,0.5710000000000001,0,'2.38095238095238',13.4285714285714,1.61904761904762,12,20,63,1,21,93,240,217,0,0,386,22.4,1.6,386
src/H5Doh.c,149,125,0.8390000000000001,274,140,0.511,8,8,1.0,2,6,28.3333333333333,1.55555555555556,25,9,68,1,9,72,225,159,0,0,219,52.0,6.5,219
src/H5Dscatgath.c,789,595,0.754,954,464,0.486,10,8,0.8,1,'15.2307692307692',99.3846153846154,2.69230769230769,18,4,304,0,13,207,72,431,0,0,574,227.0,22.7,574
src/H5Dselect.c,251,119,0.474,282,100,0.355,4,3,0.75,0,'11.1428571428571',53.7142857142857,2.28571428571429,11,5,183,0,7,37,55,128,0,0,271,72.0,18.0,271
src/H5Dsingle.c,186,149,0.8009999999999999,503,181,0.36,16,10,0.625,0,'2.66666666666667',13.1666666666667,1.79166666666667,14,22,36,1,24,134,308,218,0,0,385,33.6,2.1,385
src/H5Dtest.c,73,66,0.904,158,73,0.462,6,6,1.0,5,'4.33333333333333',19.5,2.16666666666667,5,6,24,0,6,40,30,155,0,0,138,19.8,3.3,138
src/H5Dvirtual.c,1515,1256,0.8290000000000001,1988,1117,0.562,33,32,0.97,6,'11.5526315789474',71.0789473684211,1.97368421052632,43,19,469,1,38,597,817,936,0,0,1122,495.0,15.0,1122
src/H5E.c,338,276,0.8170000000000001,790,414,0.524,23,23,1.0,38,2,26.2083333333333,2.25,9,24,61,1,24,139,216,408,0,0,466,119.6,5.2,466
src/H5EA.c,413,362,0.877,616,368,0.597,13,13,1.0,3,'5.13333333333333',51.8666666666667,2.73333333333333,20,9,329,2,15,166,180,329,0,0,445,119.6,9.2,445
src/H5EAcache.c,750,655,0.873,1378,709,0.515,36,36,1.0,6,'5.05882352941176',30.1176470588235,2.88235294117647,24,51,112,5,51,377,1224,679,0,0,930,208.8,5.8,930
src/H5EAdbg.c,203,0,0.0,282,0,0.0,4,0,0.0,0,'11.25',79.5,8.25,15,4,107,0,4,88,60,133,0,0,307,52.0,13.0,307
src/H5EAdblkpage.c,103,72,0.6990000000000001,186,82,0.441,5,5,1.0,1,'6.16666666666667',33.3333333333333,2.16666666666667,12,4,55,0,6,64,48,129,0,0,213,33.0,6.6,213
src/H5EAdblock.c,167,135,0.8079999999999999,282,139,0.493,7,7,1.0,6,2,40.125,2.875,14,4,88,0,8,93,56,168,0,0,274,46.9,6.7,274
src/H5EAhdr.c,286,249,0.871,520,279,0.537,14,14,1.0,9,2,31.5294117647059,1.58823529411765,17,13,118,0,17,149,221,285,0,0,418,77.0,5.5,418
src/H5EAiblock.c,184,150,0.815,272,134,0.493,6,6,1.0,1,'7.22222222222222',38.7777777777778,1.33333333333333,17,5,103,0,9,105,85,168,0,0,256,58.2,9.7,256
src/H5EAint.c,18,16,0.889,56,28,0.5,2,2,1.0,0,3,17.0,2.0,3,2,17,0,2,8,6,71,0,0,141,4.0,2.0,141
src/H5EAsblock.c,154,120,0.779,244,117,0.48,6,6,1.0,1,'5.66666666666667',33.4444444444444,2.44444444444444,17,5,81,0,9,99,85,158,0,0,251,43.8,7.3,251
src/H5EAstat.c,6,6,1.0,28,15,0.536,1,1,1.0,2,2,13.0,2.0,3,1,13,0,1,4,3,60,0,0,124,1.0,1.0,124
src/H5Edeprec.c,131,102,0.779,282,130,0.461,8,8,1.0,0,6,27.5,2.125,10,8,38,0,8,50,80,180,0,0,192,43.2,5.4,192
src/H5ES.c,198,122,0.616,476,202,0.424,14,13,0.929,1,'2.64285714285714',24.0714285714286,2.71428571428571,6,14,29,0,14,76,84,291,0,0,295,70.0,5.0,295
src/H5ESevent.c,45,36,0.8,90,44,0.489,3,3,1.0,1,4,21.0,1.5,9,3,32,0,4,25,27,92,0,0,105,11.1,3.7,105
src/H5ESlist.c,49,47,0.959,124,69,0.556,4,4,1.0,0,'3.5',22.25,2.25,5,4,32,0,4,26,20,105,0,0,111,14.0,3.5,111
src/H5FA.c,271,236,0.871,490,288,0.588,12,12,1.0,1,6,38.2857142857143,2.35714285714286,15,10,101,2,14,140,150,275,0,0,390,81.6,6.8,390
src/H5FAcache.c,402,361,0.898,769,393,0.511,22,22,1.0,4,'4.54838709677419',26.5806451612903,2.87096774193548,19,31,99,3,31,199,589,422,0,0,505,114.4,5.2,505
src/H5Faccum.c,475,445,0.937,518,343,0.662,6,6,1.0,8,'6.28571428571429',131.571428571429,3.28571428571429,8,4,425,0,7,89,32,314,0,0,329,127.8,21.3,329
src/H5FAdbg.c,112,0,0.0,146,0,0.0,2,0,0.0,0,13,89.0,7.5,12,2,121,0,2,48,24,89,0,0,207,29.0,14.5,207
src/H5FAdblkpage.c,100,70,0.7,182,80,0.44,5,5,1.0,1,'5.42857142857143',30.5714285714286,2.0,12,5,61,0,7,62,60,130,0,0,152,36.0,7.2,152
src/H5FAdblock.c,154,120,0.779,254,125,0.492,6,6,1.0,1,6,34.1111111111111,1.55555555555556,15,5,77,0,9,92,75,162,0,0,196,49.2,8.2,196
