filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NMC,NMCI,NMCE,WMC,AMC,NSM
SRC/ilu_dsnode_dfs.c,32,0,0.0,18,0,0.0,1,0,0.0,2,2,58.0,7.0,2,1,58,0,1,7,2,35,0,0,26,8.0,8.0,26
SRC/ilu_heap_relax_snode.c,47,0,0.0,36,0,0.0,1,0,0.0,0,17,104.0,6.0,3,1,104,0,1,4,3,43,0,0,34,23.0,23.0,34
SRC/ilu_relax_snode.c,20,0,0.0,16,0,0.0,1,0,0.0,8,2,47.0,6.0,1,1,47,0,1,2,1,39,0,0,27,9.0,9.0,27
SRC/ilu_scolumn_dfs.c,106,0,0.0,52,0,0.0,1,0,0.0,2,2,206.0,11.0,3,1,206,0,1,8,3,85,0,0,28,27.0,27.0,28
SRC/ilu_scopy_to_ucol.c,95,0,0.0,54,0,0.0,1,0,0.0,2,2,87.5,9.5,4,1,174,0,2,15,4,25,0,0,34,35.0,17.5,34
SRC/ilu_sdrop_row.c,159,0,0.0,95,0,0.0,1,0,0.0,0,10,55.875,4.875,2,2,289,0,8,24,4,44,0,0,45,59.0,29.5,45
SRC/ilu_spanel_dfs.c,83,0,0.0,30,0,0.0,1,0,0.0,0,20,203.0,15.0,2,1,203,0,1,9,2,76,0,0,26,25.0,25.0,26
SRC/ilu_spivotL.c,117,0,0.0,76,0,0.0,1,0,0.0,0,44,225.0,14.0,1,1,225,0,1,9,1,68,0,0,34,48.0,48.0,34
SRC/ilu_ssnode_dfs.c,32,0,0.0,18,0,0.0,1,0,0.0,0,9,58.0,7.0,2,1,58,0,1,7,2,35,0,0,26,8.0,8.0,26
SRC/ilu_zcolumn_dfs.c,106,0,0.0,52,0,0.0,1,0,0.0,2,2,206.0,11.0,3,1,206,0,1,8,3,85,0,0,28,27.0,27.0,28
SRC/ilu_zcopy_to_ucol.c,99,0,0.0,58,0,0.0,1,0,0.0,2,2,89.5,9.5,5,2,178,0,2,17,10,25,0,0,33,37.0,18.5,33
SRC/ilu_zdrop_row.c,160,0,0.0,95,0,0.0,1,0,0.0,2,'3.33333333333333',49.7777777777778,4.88888888888889,3,9,298,0,9,18,27,44,0,0,48,59.0,29.5,48
SRC/ilu_zpanel_dfs.c,83,0,0.0,30,0,0.0,1,0,0.0,2,2,203.0,15.0,3,1,203,0,1,10,3,76,0,0,26,25.0,25.0,26
SRC/ilu_zpivotL.c,125,0,0.0,76,0,0.0,1,0,0.0,0,44,233.0,14.0,2,1,233,0,1,14,2,68,0,0,36,48.0,48.0,36
SRC/ilu_zsnode_dfs.c,32,0,0.0,18,0,0.0,1,0,0.0,2,2,58.0,7.0,2,1,58,0,1,7,2,35,0,0,26,8.0,8.0,26
SRC/input_error.c,4,0,0.0,0,0,,1,0,0.0,0,2,5.0,2.0,0,1,5,0,1,1,0,38,0,0,2,1.0,1.0,2
SRC/izmax1.c,29,16,0.552,14,7,0.5,1,1,1.0,1,12,61.0,3.0,0,1,61,0,1,1,0,44,0,0,28,8.0,8.0,28
SRC/mark_relax.c,9,0,0.0,8,0,0.0,1,0,0.0,0,5,29.0,7.0,0,1,29,0,1,1,0,31,0,0,25,5.0,5.0,25
SRC/mc64ad.c,1388,0,0.0,660,0,0.0,11,0,0.0,1,'33.7272727272727',233.818181818182,9.27272727272727,1,2,542,0,11,27,2,747,0,0,84,328.9,29.9,84
SRC/memory.c,53,35,0.66,16,7,0.4379999999999999,9,7,0.778,109,2,9.33333333333333,2.55555555555556,1,8,19,0,9,11,8,38,0,0,47,29.4,2.1,47
SRC/mmd.c,430,0,0.0,170,0,0.0,5,0,0.0,0,'33.4',168.4,10.0,0,1,326,0,5,9,0,350,0,0,4,90.0,18.0,4
SRC/qselect.c,36,0,0.0,48,0,0.0,2,0,0.0,5,10,30.0,3.0,0,2,30,0,2,2,0,17,0,0,25,22.0,11.0,25
SRC/relax_snode.c,18,18,1.0,16,16,1.0,1,1,1.0,0,8,42.0,5.0,1,1,42,0,1,2,1,47,0,0,26,9.0,9.0,26
SRC/scolumn_bmod.c,139,100,0.7190000000000001,38,27,0.711,1,1,1.0,3,2,302.0,9.0,5,1,302,0,1,14,5,81,0,0,30,24.0,24.0,30
SRC/scolumn_dfs.c,108,96,0.889,48,38,0.792,1,1,1.0,0,26,207.0,12.0,3,1,207,0,1,8,3,97,0,0,28,27.0,27.0,28
SRC/scomplex.c,73,51,0.6990000000000001,24,19,0.792,8,6,0.75,1,'3.5',13.375,1.5,0,7,27,0,8,24,0,28,0,0,35,20.0,2.5,35
SRC/scopy_to_ucol.c,45,38,0.8440000000000001,14,9,0.643,1,1,1.0,0,8,77.0,7.0,2,1,77,0,1,10,2,31,0,0,27,8.0,8.0,27
SRC/scsum1.c,19,12,0.632,10,4,0.4,1,1,1.0,1,7,52.0,3.0,1,1,52,0,1,2,1,48,0,0,2,6.0,6.0,2
SRC/sdiagonal.c,84,0,0.0,42,0,0.0,2,0,0.0,2,'11.5',57.5,2.0,3,2,65,0,2,14,6,20,0,0,35,23.0,11.5,35
SRC/sgscon.c,42,34,0.81,46,28,0.609,1,1,1.0,3,2,86.0,7.0,6,1,86,0,1,11,6,84,0,0,40,24.0,24.0,40
SRC/sgsequ.c,63,49,0.778,80,56,0.7,1,1,1.0,0,21,111.0,7.0,3,1,111,0,1,6,3,101,0,0,31,25.0,25.0,31
SRC/sgsisx.c,235,0,0.0,208,0,0.0,1,0,0.0,0,65,332.0,20.0,12,1,332,0,1,45,12,424,0,0,82,99.0,99.0,82
SRC/sgsitrf.c,289,0,0.0,176,0,0.0,1,0,0.0,0,64,486.0,14.0,13,1,486,0,1,57,13,224,0,0,83,71.0,71.0,83
SRC/sgsrfs.c,183,166,0.907,194,150,0.773,1,1,1.0,2,2,321.0,15.0,9,1,321,0,1,22,9,183,0,0,75,94.0,94.0,75
SRC/sgssv.c,58,40,0.69,38,19,0.5,1,1,1.0,3,2,109.0,9.0,8,1,109,0,1,25,8,152,0,0,48,21.0,21.0,48
SRC/sgssvx.c,193,164,0.85,186,136,0.731,1,1,1.0,5,2,287.0,22.0,12,1,287,0,1,40,12,380,0,0,70,89.0,89.0,70
SRC/sgstrf.c,142,136,0.958,84,65,0.774,1,1,1.0,0,30,269.0,14.0,15,1,269,0,1,50,15,228,0,0,58,33.0,33.0,58
SRC/sgstrs.c,126,116,0.921,98,75,0.765,2,1,0.5,1,'20.5',121.5,5.5,5,1,236,0,2,24,5,97,0,0,42,60.0,30.0,42
SRC/slacon2.c,75,68,0.907,48,41,0.8540000000000001,1,1,1.0,3,29,166.0,7.0,3,1,166,0,1,4,3,97,0,0,47,27.0,27.0,47
SRC/slangs.c,33,26,0.7879999999999999,40,24,0.6,1,1,1.0,5,16,53.0,2.0,1,1,53,0,1,4,1,68,0,0,45,17.0,17.0,45
SRC/slaqgs.c,36,34,0.944,26,24,0.923,1,1,1.0,0,12,64.0,7.0,2,1,64,0,1,5,2,89,0,0,27,14.0,14.0,27
SRC/sldperm.c,31,0,0.0,24,0,0.0,1,0,0.0,0,6,230.333333333333,8.0,2,1,542,0,3,7,2,101,0,0,41,18.0,18.0,41
SRC/smach.c,31,13,0.419,22,7,0.318,1,1,1.0,0,13,83.0,1.0,2,1,83,0,1,3,2,43,0,0,37,12.0,12.0,37
SRC/smemory.c,371,240,0.647,125,73,0.584,17,13,0.765,34,'3.68421052631579',31.5789473684211,3.84210526315789,5,7,145,0,19,147,35,96,0,0,105,83.30000000000001,4.9,105
SRC/smyblas2.c,123,123,1.0,28,28,1.0,3,3,1.0,6,2,59.0,4.66666666666667,0,3,91,0,3,3,0,43,0,0,0,17.1,5.7,0
SRC/sp_coletree.c,111,87,0.784,42,32,0.762,10,9,0.9,2,4,22.9,3.0,0,1,54,0,10,25,0,153,0,0,53,34.8,2.9,53
SRC/sp_ienv.c,13,0,0.0,8,0,0.0,1,0,0.0,0,9,21.0,1.0,1,1,21,0,1,2,1,57,0,0,1,8.0,8.0,1
SRC/sp_preorder.c,42,42,1.0,30,25,0.833,1,1,1.0,0,18,135.0,5.0,6,1,135,0,1,25,6,85,0,0,45,30.0,30.0,45
SRC/spanel_bmod.c,200,166,0.83,70,53,0.757,1,1,1.0,0,33,396.0,10.0,5,1,396,0,1,13,5,90,0,0,35,42.0,42.0,35
SRC/spanel_dfs.c,78,78,1.0,28,27,0.964,1,1,1.0,2,2,196.0,15.0,2,1,196,0,1,9,2,87,0,0,25,24.0,24.0,25
SRC/spivotgrowth.c,37,37,1.0,28,27,0.964,1,1,1.0,0,10,66.0,5.0,2,1,66,0,1,7,2,52,0,0,34,10.0,10.0,34
SRC/spivotL.c,63,63,1.0,34,32,0.941,1,1,1.0,2,2,129.0,9.0,1,1,129,0,1,8,1,68,0,0,28,22.0,22.0,28
SRC/spruneL.c,51,51,1.0,26,25,0.962,1,1,1.0,2,2,117.0,8.0,1,1,117,0,1,7,1,59,0,0,25,15.0,15.0,25
SRC/sreadhb.c,166,91,0.5479999999999999,104,50,0.481,7,6,0.857,1,'7.71428571428571',35.8571428571429,4.14285714285714,2,1,90,0,7,15,2,101,0,0,106,63.0,9.0,106
SRC/sreadMM.c,107,0,0.0,56,0,0.0,1,0,0.0,0,3,100.0,4.5,2,2,186,0,2,4,4,40,0,0,107,39.0,19.5,107
SRC/sreadrb.c,164,0,0.0,98,0,0.0,7,0,0.0,2,'6.57142857142857',35.7142857142857,4.0,2,1,90,0,7,15,2,95,0,0,104,60.2,8.6,104
SRC/sreadtriple.c,65,0,0.0,24,0,0.0,2,0,0.0,0,'8.5',63.5,4.0,2,2,113,0,2,4,4,35,0,0,44,21.0,10.5,44
SRC/ssnode_bmod.c,32,32,1.0,6,6,1.0,1,1,1.0,3,2,89.0,7.0,4,1,89,0,1,10,4,36,0,0,27,8.0,8.0,27
SRC/ssnode_dfs.c,42,35,0.833,20,14,0.7,1,1,1.0,2,2,67.0,8.0,2,1,67,0,1,7,2,47,0,0,27,11.0,11.0,27
SRC/ssp_blas2.c,200,175,0.875,140,96,0.6859999999999999,2,2,1.0,0,'30.5',166.5,8.0,6,2,223,0,2,20,12,153,0,0,58,79.0,39.5,58
SRC/ssp_blas3.c,6,6,1.0,2,2,1.0,1,1,1.0,0,3,12.0,12.0,1,1,12,0,1,2,1,117,0,0,26,2.0,2.0,26
SRC/superlu_timer.c,4,4,1.0,0,0,,1,1,1.0,0,2,8.0,1.0,0,1,8,0,1,1,0,31,0,0,7,4.8,1.2,7
SRC/sutil.c,267,83,0.311,86,21,0.244,18,8,0.444,17,'2.11111111111111',21.3888888888889,5.5,5,18,48,0,18,92,90,50,0,0,113,61.2,3.4,113
SRC/util.c,266,108,0.406,76,23,0.303,30,12,0.4,78,2,13.2666666666667,2.13333333333333,4,28,40,0,30,96,112,182,0,0,116,72.0,2.4,116
SRC/zcolumn_bmod.c,151,104,0.6890000000000001,38,27,0.711,1,1,1.0,3,2,317.0,9.0,5,1,317,0,1,14,5,81,0,0,30,24.0,24.0,30
SRC/zcolumn_dfs.c,108,96,0.889,48,38,0.792,1,1,1.0,2,2,207.0,12.0,3,1,207,0,1,8,3,97,0,0,28,27.0,27.0,28
SRC/zcopy_to_ucol.c,45,38,0.8440000000000001,14,9,0.643,1,1,1.0,2,2,77.0,7.0,2,1,77,0,1,10,2,31,0,0,27,8.0,8.0,27
SRC/zdiagonal.c,88,0,0.0,42,0,0.0,2,0,0.0,2,'7.5',59.5,2.0,4,2,69,0,2,14,8,20,0,0,35,23.0,11.5,35
SRC/zgscon.c,40,32,0.8,44,27,0.614,1,1,1.0,3,2,83.0,7.0,5,1,83,0,1,10,5,84,0,0,38,23.0,23.0,38
SRC/zgsequ.c,63,49,0.778,80,56,0.7,1,1,1.0,4,2,111.0,7.0,4,1,111,0,1,7,4,101,0,0,31,25.0,25.0,31
SRC/zgsisx.c,235,0,0.0,208,0,0.0,1,0,0.0,2,2,332.0,20.0,17,1,332,0,1,45,17,424,0,0,82,99.0,99.0,82
SRC/zgsitrf.c,289,0,0.0,174,0,0.0,1,0,0.0,2,2,484.0,14.0,18,1,484,0,1,60,18,224,0,0,85,71.0,71.0,85
SRC/zgsrfs.c,194,177,0.912,194,150,0.773,1,1,1.0,2,2,328.0,15.0,11,1,328,0,1,24,11,181,0,0,75,94.0,94.0,75
SRC/zgssv.c,58,40,0.69,38,19,0.5,1,1,1.0,3,2,109.0,9.0,9,1,109,0,1,25,9,152,0,0,48,21.0,21.0,48
SRC/zgssvx.c,193,164,0.85,186,136,0.731,1,1,1.0,5,2,287.0,22.0,16,1,287,0,1,40,16,380,0,0,70,89.0,89.0,70
SRC/zgstrf.c,142,136,0.958,84,65,0.774,1,1,1.0,5,2,269.0,14.0,17,1,269,0,1,50,17,228,0,0,58,33.0,33.0,58
SRC/zgstrs.c,135,121,0.8959999999999999,102,76,0.745,2,1,0.5,8,'2.5',128.0,5.5,7,1,249,0,2,27,7,99,0,0,45,62.0,31.0,45
SRC/zlacon2.c,84,79,0.94,32,29,0.906,1,1,1.0,3,27,151.0,6.0,5,1,151,0,1,8,5,97,0,0,34,21.0,21.0,34
SRC/zlangs.c,33,26,0.7879999999999999,40,24,0.6,1,1,1.0,5,16,53.0,2.0,2,1,53,0,1,5,2,68,0,0,45,17.0,17.0,45
SRC/zlaqgs.c,37,35,0.946,26,24,0.923,1,1,1.0,4,2,66.0,7.0,2,1,66,0,1,5,2,89,0,0,27,14.0,14.0,27
SRC/zldperm.c,31,0,0.0,24,0,0.0,1,0,0.0,2,6,230.333333333333,8.0,3,1,542,0,3,8,3,101,0,0,42,18.0,18.0,42
SRC/zmemory.c,371,247,0.6659999999999999,125,74,0.5920000000000001,17,13,0.765,34,'3.68421052631579',31.5789473684211,3.84210526315789,5,7,145,0,19,147,35,96,0,0,105,83.30000000000001,4.9,105
SRC/zmyblas2.c,96,96,1.0,20,20,1.0,3,3,1.0,6,2,45.3333333333333,4.66666666666667,1,3,70,0,3,4,3,43,0,0,1,12.9,4.3,1
SRC/zpanel_bmod.c,224,178,0.795,70,53,0.757,1,1,1.0,3,2,424.0,10.0,5,1,424,0,1,13,5,90,0,0,35,42.0,42.0,35
SRC/zpanel_dfs.c,78,78,1.0,28,27,0.964,1,1,1.0,2,2,196.0,15.0,2,1,196,0,1,9,2,87,0,0,25,24.0,24.0,25
SRC/zpivotgrowth.c,37,37,1.0,28,27,0.964,1,1,1.0,3,2,66.0,5.0,3,1,66,0,1,8,3,52,0,0,34,10.0,10.0,34
SRC/zpivotL.c,64,64,1.0,34,32,0.941,1,1,1.0,2,2,130.0,9.0,2,1,130,0,1,10,2,68,0,0,29,22.0,22.0,29
SRC/zpruneL.c,51,51,1.0,26,25,0.962,1,1,1.0,2,2,117.0,8.0,1,1,117,0,1,7,1,59,0,0,25,15.0,15.0,25
SRC/zreadhb.c,172,97,0.564,106,52,0.491,7,6,0.857,10,'6.71428571428571',37.2857142857143,4.14285714285714,3,1,90,0,7,18,3,104,0,0,107,63.7,9.1,107
SRC/zreadMM.c,107,0,0.0,56,0,0.0,1,0,0.0,0,3,100.0,4.5,2,2,186,0,2,4,4,40,0,0,107,39.0,19.5,107
SRC/zreadrb.c,170,0,0.0,100,0,0.0,7,0,0.0,2,'6.71428571428571',37.0,4.0,3,1,90,0,7,18,3,98,0,0,105,60.89999999999999,8.7,105
SRC/zreadtriple.c,65,0,0.0,24,0,0.0,2,0,0.0,2,3,63.5,4.0,2,2,113,0,2,4,4,35,0,0,44,21.0,10.5,44
SRC/zsnode_bmod.c,34,34,1.0,6,6,1.0,1,1,1.0,3,2,91.0,7.0,4,1,91,0,1,10,4,36,0,0,27,8.0,8.0,27
SRC/zsnode_dfs.c,42,35,0.833,20,14,0.7,1,1,1.0,2,2,67.0,8.0,2,1,67,0,1,7,2,47,0,0,27,11.0,11.0,27
SRC/zsp_blas2.c,282,189,0.67,188,100,0.532,2,2,1.0,7,2,226.0,8.0,7,2,314,0,2,23,14,158,0,0,69,98.0,49.0,69
SRC/zsp_blas3.c,6,6,1.0,2,2,1.0,1,1,1.0,3,2,12.0,12.0,1,1,12,0,1,2,1,117,0,0,26,2.0,2.0,26
SRC/zutil.c,270,84,0.311,88,21,0.239,18,8,0.444,17,'2.11111111111111',21.6111111111111,5.5,6,18,49,0,18,95,108,50,0,0,113,61.2,3.4,113
TESTING/cdrive.c,299,250,0.836,155,122,0.787,2,2,1.0,0,'36.5',260.0,7.5,18,1,476,0,2,46,18,88,0,0,174,85.0,42.5,174
TESTING/cgst01.c,78,74,0.949,26,22,0.846,1,1,1.0,1,13,123.0,8.0,5,1,123,0,1,13,5,48,0,0,35,13.0,13.0,35
TESTING/cgst02.c,33,27,0.818,18,11,0.611,1,1,1.0,1,7,70.0,10.0,4,1,70,0,1,5,4,61,0,0,30,9.0,9.0,30
TESTING/cgst04.c,35,27,0.7709999999999999,20,12,0.6,1,1,1.0,1,9,67.0,8.0,2,1,67,0,1,4,2,52,0,0,31,9.0,9.0,31
TESTING/cgst07.c,76,71,0.934,44,36,0.818,1,1,1.0,1,20,139.0,13.0,3,1,139,0,1,8,3,75,0,0,47,19.0,19.0,47
TESTING/ddrive.c,299,250,0.836,155,122,0.787,2,2,1.0,0,'36.5',260.0,7.5,17,1,476,0,2,46,17,88,0,0,174,85.0,42.5,174
TESTING/dgst01.c,73,69,0.945,26,22,0.846,1,1,1.0,1,13,117.0,8.0,5,1,117,0,1,11,5,48,0,0,34,13.0,13.0,34
TESTING/dgst02.c,33,27,0.818,18,11,0.611,1,1,1.0,1,7,70.0,10.0,4,1,70,0,1,5,4,60,0,0,30,9.0,9.0,30
TESTING/dgst04.c,33,25,0.758,20,12,0.6,1,1,1.0,1,9,65.0,8.0,2,1,65,0,1,3,2,51,0,0,29,9.0,9.0,29
TESTING/dgst07.c,67,62,0.925,44,36,0.818,1,1,1.0,1,20,129.0,13.0,3,1,129,0,1,6,3,75,0,0,40,19.0,19.0,40
TESTING/MATGEN/clacgv.c,17,10,0.588,8,4,0.5,1,1,1.0,4,6,67.0,3.0,1,1,67,0,1,4,1,25,0,0,2,5.0,5.0,2
TESTING/MATGEN/clagge.c,265,178,0.672,72,45,0.625,1,1,1.0,2,28,443.0,10.0,8,1,443,4,1,16,8,89,0,0,72,29.0,29.0,72
TESTING/MATGEN/claghe.c,139,0,0.0,32,0,0.0,1,0,0.0,2,16,290.0,8.0,10,1,290,4,1,20,10,68,0,0,48,16.0,16.0,48
TESTING/MATGEN/clagsy.c,181,0,0.0,40,0,0.0,1,0,0.0,2,20,341.0,8.0,10,1,341,4,1,19,10,76,0,0,49,20.0,20.0,49
TESTING/MATGEN/clarge.c,53,0,0.0,12,0,0.0,1,0,0.0,1,7,139.0,6.0,7,1,139,4,1,15,7,42,0,0,36,6.0,6.0,36
TESTING/MATGEN/clarnd.c,36,0,0.0,10,0,0.0,1,0,0.0,6,7,114.0,3.0,3,1,114,0,1,6,3,43,0,0,31,6.0,6.0,31
TESTING/MATGEN/clarnv.c,56,22,0.3929999999999999,24,8,0.3329999999999999,1,1,1.0,5,13,164.0,4.0,2,1,164,0,1,5,2,59,0,0,32,12.0,12.0,32
TESTING/MATGEN/claror.c,129,0,0.0,72,0,0.0,1,0,0.0,0,29,331.0,9.0,9,1,331,4,1,17,9,113,0,0,46,37.0,37.0,46
TESTING/MATGEN/clarot.c,96,0,0.0,22,0,0.0,1,0,0.0,2,11,349.0,10.0,2,1,349,2,1,7,2,171,0,0,6,12.0,12.0,6
TESTING/MATGEN/clartg.c,66,0,0.0,10,0,0.0,1,0,0.0,2,5,141.0,5.0,1,1,141,0,1,6,1,43,0,0,41,6.0,6.0,41
TESTING/MATGEN/claset.c,29,12,0.414,32,9,0.281,1,1,1.0,4,13,120.0,7.0,0,1,120,0,1,3,0,53,0,0,27,12.0,12.0,27
TESTING/MATGEN/clatb4.c,209,50,0.239,174,26,0.149,1,1,1.0,1,2,450.0,11.0,2,1,450,0,1,3,2,99,0,0,50,77.0,77.0,50
TESTING/MATGEN/clatm2.c,80,0,0.0,40,0,0.0,1,0,0.0,0,17,272.0,16.0,3,1,272,0,1,7,3,114,0,0,4,21.0,21.0,4
TESTING/MATGEN/clatm3.c,82,0,0.0,40,0,0.0,1,0,0.0,0,17,284.0,18.0,3,1,284,0,1,7,3,121,0,0,4,21.0,21.0,4
TESTING/MATGEN/clatms.c,922,103,0.1119999999999999,434,65,0.15,1,1,1.0,1,2,1630.0,16.0,12,1,1630,5,1,20,12,417,0,0,150,174.0,174.0,150
TESTING/MATGEN/csymv.c,184,0,0.0,82,0,0.0,1,0,0.0,1,31,363.0,10.0,1,1,363,0,1,4,1,92,0,0,29,41.0,41.0,29
TESTING/MATGEN/dlabad.c,6,3,0.5,2,1,0.5,1,1,1.0,3,3,54.0,2.0,0,1,54,0,1,1,0,28,0,0,25,2.0,2.0,25
TESTING/MATGEN/dlagge.c,206,141,0.684,72,45,0.625,1,1,1.0,2,28,381.0,10.0,6,1,381,4,1,11,6,89,0,0,58,29.0,29.0,58
TESTING/MATGEN/dlagsy.c,105,0,0.0,32,0,0.0,1,0,0.0,2,16,254.0,8.0,9,1,254,5,1,16,9,68,0,0,43,16.0,16.0,43
TESTING/MATGEN/dlaran.c,22,0,0.0,0,0,,1,0,0.0,7,2,84.0,1.0,0,1,84,0,1,1,0,36,0,0,0,1.0,1.0,0
TESTING/MATGEN/dlarge.c,48,0,0.0,12,0,0.0,1,0,0.0,0,7,133.0,6.0,6,1,133,4,1,11,6,42,0,0,34,6.0,6.0,34
TESTING/MATGEN/dlarnd.c,15,0,0.0,6,0,0.0,1,0,0.0,6,5,88.0,2.0,2,1,88,0,1,3,2,38,0,0,28,4.0,4.0,28
TESTING/MATGEN/dlarnv.c,28,19,0.679,18,9,0.5,1,1,1.0,4,10,120.0,4.0,1,1,120,0,1,2,1,48,0,0,29,9.0,9.0,29
TESTING/MATGEN/dlaror.c,90,0,0.0,58,0,0.0,1,0,0.0,0,23,272.0,9.0,7,1,272,4,1,12,7,95,0,0,43,30.0,30.0,43
TESTING/MATGEN/dlarot.c,43,0,0.0,18,0,0.0,1,0,0.0,2,9,285.0,10.0,2,1,285,3,1,6,2,164,0,0,4,10.0,10.0,4
TESTING/MATGEN/dlartg.c,71,0,0.0,28,0,0.0,1,0,0.0,2,14,153.0,5.0,2,1,153,0,1,3,2,46,0,0,43,12.0,12.0,43
TESTING/MATGEN/dlaruv.c,27,27,1.0,4,3,0.75,1,1,1.0,2,3,144.0,3.0,0,1,144,0,1,1,0,41,0,0,25,2.0,2.0,25
TESTING/MATGEN/dlaset.c,23,12,0.522,24,9,0.375,1,1,1.0,3,11,118.0,7.0,0,1,118,0,1,1,0,52,0,0,27,10.0,10.0,27
TESTING/MATGEN/dlatb4.c,210,50,0.238,170,26,0.153,1,1,1.0,0,61,442.0,11.0,2,1,442,0,1,3,2,97,0,0,48,75.0,75.0,48
TESTING/MATGEN/dlatm1.c,91,30,0.33,75,25,0.3329999999999999,1,1,1.0,3,39,254.0,8.0,4,1,254,0,1,5,4,94,0,0,33,41.0,41.0,33
TESTING/MATGEN/dlatm2.c,48,0,0.0,38,0,0.0,1,0,0.0,0,16,233.0,15.0,2,1,233,0,1,3,2,111,0,0,2,20.0,20.0,2
TESTING/MATGEN/dlatm3.c,50,0,0.0,38,0,0.0,1,0,0.0,0,16,244.0,17.0,2,1,244,0,1,3,2,118,0,0,2,20.0,20.0,2
TESTING/MATGEN/dlatms.c,663,97,0.146,402,64,0.159,1,1,1.0,1,2,1320.0,16.0,10,1,1320,4,1,15,10,395,0,0,106,159.0,159.0,106
TESTING/MATGEN/powi.c,34,28,0.8240000000000001,16,12,0.75,2,2,1.0,4,7,22.0,2.0,0,2,22,0,2,2,0,22,0,0,0,12.0,6.0,0
TESTING/MATGEN/slabad.c,6,3,0.5,2,1,0.5,1,1,1.0,3,3,54.0,2.0,0,1,54,0,1,1,0,28,0,0,25,2.0,2.0,25
TESTING/MATGEN/slagge.c,206,141,0.684,72,45,0.625,1,1,1.0,2,28,380.0,10.0,6,1,380,4,1,11,6,89,0,0,58,29.0,29.0,58
TESTING/MATGEN/slagsy.c,105,0,0.0,32,0,0.0,1,0,0.0,2,16,250.0,8.0,9,1,250,5,1,16,9,68,0,0,43,16.0,16.0,43
TESTING/MATGEN/slaran.c,21,0,0.0,0,0,,1,0,0.0,7,2,84.0,1.0,0,1,84,0,1,1,0,36,0,0,0,1.0,1.0,0
TESTING/MATGEN/slarge.c,48,0,0.0,12,0,0.0,1,0,0.0,0,7,132.0,6.0,6,1,132,4,1,11,6,42,0,0,34,6.0,6.0,34
TESTING/MATGEN/slarnd.c,15,0,0.0,6,0,0.0,1,0,0.0,6,5,90.0,2.0,2,1,90,0,1,3,2,38,0,0,28,4.0,4.0,28
TESTING/MATGEN/slarnv.c,28,19,0.679,18,9,0.5,1,1,1.0,4,10,118.0,4.0,1,1,118,0,1,2,1,48,0,0,29,9.0,9.0,29
TESTING/MATGEN/slaror.c,90,0,0.0,58,0,0.0,1,0,0.0,0,23,268.0,9.0,7,1,268,4,1,12,7,95,0,0,43,30.0,30.0,43
TESTING/MATGEN/slarot.c,43,0,0.0,18,0,0.0,1,0,0.0,2,9,285.0,10.0,2,1,285,3,1,6,2,164,0,0,4,10.0,10.0,4
TESTING/MATGEN/slartg.c,71,0,0.0,22,0,0.0,1,0,0.0,2,14,152.0,5.0,2,1,152,0,1,3,2,46,0,0,43,12.0,12.0,43
TESTING/MATGEN/slaruv.c,26,26,1.0,4,3,0.75,1,1,1.0,2,3,147.0,3.0,0,1,147,0,1,1,0,43,0,0,25,2.0,2.0,25
TESTING/MATGEN/slaset.c,23,12,0.522,24,9,0.375,1,1,1.0,3,11,122.0,7.0,0,1,122,0,1,1,0,53,0,0,27,10.0,10.0,27
TESTING/MATGEN/slatb4.c,210,50,0.238,170,26,0.153,1,1,1.0,1,2,446.0,11.0,2,1,446,0,1,3,2,98,0,0,48,75.0,75.0,48
TESTING/MATGEN/slatm1.c,92,31,0.337,75,25,0.3329999999999999,1,1,1.0,4,39,255.0,8.0,4,1,255,0,1,5,4,94,0,0,33,41.0,41.0,33
TESTING/MATGEN/slatm2.c,48,0,0.0,38,0,0.0,1,0,0.0,0,16,233.0,15.0,2,1,233,0,1,3,2,111,0,0,2,20.0,20.0,2
TESTING/MATGEN/slatm3.c,50,0,0.0,38,0,0.0,1,0,0.0,0,16,244.0,17.0,2,1,244,0,1,3,2,118,0,0,2,20.0,20.0,2
TESTING/MATGEN/slatms.c,663,97,0.146,400,63,0.158,1,1,1.0,0,130,1318.0,16.0,10,1,1318,4,1,15,10,395,0,0,107,159.0,159.0,107
TESTING/MATGEN/zlacgv.c,17,10,0.588,8,4,0.5,1,1,1.0,3,6,67.0,3.0,1,1,67,0,1,4,1,25,0,0,2,5.0,5.0,2
TESTING/MATGEN/zlagge.c,265,178,0.672,72,45,0.625,1,1,1.0,2,28,444.0,10.0,8,1,444,4,1,16,8,89,0,0,72,29.0,29.0,72
TESTING/MATGEN/zlaghe.c,139,0,0.0,32,0,0.0,1,0,0.0,2,16,294.0,8.0,10,1,294,4,1,20,10,68,0,0,48,16.0,16.0,48
TESTING/MATGEN/zlagsy.c,181,0,0.0,40,0,0.0,1,0,0.0,2,20,342.0,8.0,10,1,342,4,1,19,10,76,0,0,49,20.0,20.0,49
TESTING/MATGEN/zlarge.c,53,0,0.0,12,0,0.0,1,0,0.0,0,7,141.0,6.0,7,1,141,4,1,15,7,42,0,0,36,6.0,6.0,36
